  Frequency            , DB(V(N00099)-V(N00103)), DB(V(N00115)-V(N00119)), DB(V(N00107)-V(N00111)), DB(V(N00123)-V(N00131)), DB((V(N00115)-V(N00119))/(V(N00099)-V(N00103))), DB((V(N00123)-V(N00131))/(V(N00107)-V(N00111)))
  5.463865498819e+05  ,-7.388425573060e+00  ,-9.500885619015e+00  ,-7.504223613017e+00  ,-9.615711757654e+00  ,-2.112460045955e+00  ,-2.111488144637e+00  
  5.495408738576e+05  ,-7.377492437843e+00  ,-9.490205592470e+00  ,-7.506849707275e+00  ,-9.618591061041e+00  ,-2.112713154626e+00  ,-2.111741353766e+00  
  5.527134079444e+05  ,-7.366886016228e+00  ,-9.479853533627e+00  ,-7.509835928491e+00  ,-9.621831746572e+00  ,-2.112967517399e+00  ,-2.111995818082e+00  
  5.559042572704e+05  ,-7.356604749896e+00  ,-9.469827877692e+00  ,-7.513170431424e+00  ,-9.625421962753e+00  ,-2.113223127796e+00  ,-2.112251531329e+00  
  5.591135275706e+05  ,-7.346646872295e+00  ,-9.460126852143e+00  ,-7.516841384640e+00  ,-9.629349872033e+00  ,-2.113479979848e+00  ,-2.112508487393e+00  
  5.623413251904e+05  ,-7.337010415622e+00  ,-9.450748482411e+00  ,-7.520836982301e+00  ,-9.633603661752e+00  ,-2.113738066789e+00  ,-2.112766679451e+00  
  5.655877570892e+05  ,-7.327693222577e+00  ,-9.441690604502e+00  ,-7.525145455249e+00  ,-9.638171556291e+00  ,-2.113997381925e+00  ,-2.113026101042e+00  
  5.688529308439e+05  ,-7.318692953250e+00  ,-9.432950871706e+00  ,-7.529755082650e+00  ,-9.643041827945e+00  ,-2.114257918455e+00  ,-2.113286745295e+00  
  5.721369546523e+05  ,-7.310007092597e+00  ,-9.424526761799e+00  ,-7.534654202917e+00  ,-9.648202807910e+00  ,-2.114519669202e+00  ,-2.113548604993e+00  
  5.754399373372e+05  ,-7.301632962079e+00  ,-9.416415589129e+00  ,-7.539831222814e+00  ,-9.653642895945e+00  ,-2.114782627050e+00  ,-2.113811673131e+00  
  5.787619883491e+05  ,-7.293567724743e+00  ,-9.408614509201e+00  ,-7.545274627923e+00  ,-9.659350569948e+00  ,-2.115046784459e+00  ,-2.114075942025e+00  
  5.821032177709e+05  ,-7.285808393788e+00  ,-9.401120527723e+00  ,-7.550972992202e+00  ,-9.665314396592e+00  ,-2.115312133935e+00  ,-2.114341404390e+00  
  5.854637363206e+05  ,-7.278351840924e+00  ,-9.393930508701e+00  ,-7.556914985681e+00  ,-9.671523037994e+00  ,-2.115578667778e+00  ,-2.114608052313e+00  
  5.888436553556e+05  ,-7.271194803677e+00  ,-9.387041181646e+00  ,-7.563089383709e+00  ,-9.677965261852e+00  ,-2.115846377970e+00  ,-2.114875878144e+00  
  5.922430868761e+05  ,-7.264333891465e+00  ,-9.380449147933e+00  ,-7.569485074122e+00  ,-9.684629947549e+00  ,-2.116115256467e+00  ,-2.115144873427e+00  
  5.956621435290e+05  ,-7.257765595269e+00  ,-9.374150890108e+00  ,-7.576091065393e+00  ,-9.691506095533e+00  ,-2.116385294839e+00  ,-2.115415030141e+00  
  5.991009386114e+05  ,-7.251486292084e+00  ,-9.368142777102e+00  ,-7.582896492719e+00  ,-9.698582832498e+00  ,-2.116656485017e+00  ,-2.115686339779e+00  
  6.025595860744e+05  ,-7.245492252189e+00  ,-9.362421070133e+00  ,-7.589890625114e+00  ,-9.705849418933e+00  ,-2.116928817944e+00  ,-2.115958793818e+00  
  6.060382005271e+05  ,-7.239779647042e+00  ,-9.356981932405e+00  ,-7.597062871705e+00  ,-9.713295255356e+00  ,-2.117202285363e+00  ,-2.116232383651e+00  
  6.095368972402e+05  ,-7.234344553901e+00  ,-9.351821431838e+00  ,-7.604402786346e+00  ,-9.720909886425e+00  ,-2.117476877937e+00  ,-2.116507100080e+00  
  6.130557921498e+05  ,-7.229182962753e+00  ,-9.346935549635e+00  ,-7.611900074265e+00  ,-9.728683008622e+00  ,-2.117752586882e+00  ,-2.116782934357e+00  
  6.165950018615e+05  ,-7.224290782694e+00  ,-9.342320185676e+00  ,-7.619544595839e+00  ,-9.736604472997e+00  ,-2.118029402981e+00  ,-2.117059877158e+00  
  6.201546436538e+05  ,-7.219663846236e+00  ,-9.337971163019e+00  ,-7.627326371712e+00  ,-9.744664290898e+00  ,-2.118307316783e+00  ,-2.117337919186e+00  
  6.237348354824e+05  ,-7.215297917523e+00  ,-9.333884236153e+00  ,-7.635235586811e+00  ,-9.752852637725e+00  ,-2.118586318629e+00  ,-2.117617050914e+00  
  6.273356959840e+05  ,-7.211188694940e+00  ,-9.330055093972e+00  ,-7.643262593520e+00  ,-9.761159856080e+00  ,-2.118866399033e+00  ,-2.117897262560e+00  
  6.309573444802e+05  ,-7.207331818318e+00  ,-9.326479366553e+00  ,-7.651397915800e+00  ,-9.769576460304e+00  ,-2.119147548235e+00  ,-2.118178544504e+00  
  6.345999009813e+05  ,-7.203722872742e+00  ,-9.323152628808e+00  ,-7.659632252013e+00  ,-9.778093138802e+00  ,-2.119429756066e+00  ,-2.118460886789e+00  
  6.382634861906e+05  ,-7.200357394650e+00  ,-9.320070407351e+00  ,-7.667956477650e+00  ,-9.786700756935e+00  ,-2.119713012702e+00  ,-2.118744279285e+00  
  6.419482215080e+05  ,-7.197230875912e+00  ,-9.317228183589e+00  ,-7.676361647345e+00  ,-9.795390359149e+00  ,-2.119997307676e+00  ,-2.119028711804e+00  
  6.456542290347e+05  ,-7.194338767654e+00  ,-9.314621398480e+00  ,-7.684838997533e+00  ,-9.804153171541e+00  ,-2.120282630825e+00  ,-2.119314174008e+00  
  6.493816315762e+05  ,-7.191676487106e+00  ,-9.312245458540e+00  ,-7.693379948146e+00  ,-9.812980603456e+00  ,-2.120568971434e+00  ,-2.119600655310e+00  
  6.531305526475e+05  ,-7.189239419344e+00  ,-9.310095738394e+00  ,-7.701976103713e+00  ,-9.821864249076e+00  ,-2.120856319050e+00  ,-2.119888145364e+00  
  6.569011164763e+05  ,-7.187022922682e+00  ,-9.308167585678e+00  ,-7.710619255207e+00  ,-9.830795888357e+00  ,-2.121144662996e+00  ,-2.120176633150e+00  
  6.606934480076e+05  ,-7.185022331746e+00  ,-9.306456323976e+00  ,-7.719301380688e+00  ,-9.839767488852e+00  ,-2.121433992230e+00  ,-2.120466108163e+00  
  6.645076729078e+05  ,-7.183232962552e+00  ,-9.304957258475e+00  ,-7.728014646219e+00  ,-9.848771205459e+00  ,-2.121724295922e+00  ,-2.120756559239e+00  
  6.683439175686e+05  ,-7.181650115528e+00  ,-9.303665678443e+00  ,-7.736751406089e+00  ,-9.857799381336e+00  ,-2.122015562915e+00  ,-2.121047975247e+00  
  6.722023091116e+05  ,-7.180269078373e+00  ,-9.302576860401e+00  ,-7.745504203725e+00  ,-9.866844548916e+00  ,-2.122307782028e+00  ,-2.121340345191e+00  
  6.760829753920e+05  ,-7.179085130586e+00  ,-9.301686072466e+00  ,-7.754265771105e+00  ,-9.875899428687e+00  ,-2.122600941880e+00  ,-2.121633657582e+00  
  6.799860450033e+05  ,-7.178093546182e+00  ,-9.300988577376e+00  ,-7.763029029018e+00  ,-9.884956930342e+00  ,-2.122895031194e+00  ,-2.121927901324e+00  
  6.839116472814e+05  ,-7.177289596402e+00  ,-9.300479634808e+00  ,-7.771787087196e+00  ,-9.894010151801e+00  ,-2.123190038406e+00  ,-2.122223064605e+00  
  6.878599123088e+05  ,-7.176668553869e+00  ,-9.300154505820e+00  ,-7.780533242656e+00  ,-9.903052378646e+00  ,-2.123485951951e+00  ,-2.122519135991e+00  
  6.918309709189e+05  ,-7.176225693007e+00  ,-9.300008453145e+00  ,-7.789260979964e+00  ,-9.912077083897e+00  ,-2.123782760138e+00  ,-2.122816103933e+00  
  6.958249547006e+05  ,-7.175956296266e+00  ,-9.300036747424e+00  ,-7.797963970730e+00  ,-9.921077927160e+00  ,-2.124080451158e+00  ,-2.123113956431e+00  
  6.998419960023e+05  ,-7.175855653763e+00  ,-9.300234666829e+00  ,-7.806636071410e+00  ,-9.930048753246e+00  ,-2.124379013066e+00  ,-2.123412681836e+00  
  7.038822279365e+05  ,-7.175919066444e+00  ,-9.300597500464e+00  ,-7.815271323597e+00  ,-9.938983591818e+00  ,-2.124678434021e+00  ,-2.123712268221e+00  
  7.079457843842e+05  ,-7.176141850340e+00  ,-9.301120552372e+00  ,-7.823863951775e+00  ,-9.947876655257e+00  ,-2.124978702032e+00  ,-2.124012703482e+00  
  7.120327999992e+05  ,-7.176519335262e+00  ,-9.301799140393e+00  ,-7.832408362232e+00  ,-9.956722337866e+00  ,-2.125279805131e+00  ,-2.124313975634e+00  
  7.161434102129e+05  ,-7.177046870540e+00  ,-9.302628601477e+00  ,-7.840899142416e+00  ,-9.965515215070e+00  ,-2.125581730937e+00  ,-2.124616072654e+00  
  7.202777512384e+05  ,-7.177719824261e+00  ,-9.303604291787e+00  ,-7.849331057890e+00  ,-9.974250040184e+00  ,-2.125884467526e+00  ,-2.124918982294e+00  
  7.244359600750e+05  ,-7.178533587241e+00  ,-9.304721589567e+00  ,-7.857699051801e+00  ,-9.982921743930e+00  ,-2.126188002325e+00  ,-2.125222692128e+00  
  7.286181745132e+05  ,-7.179483572976e+00  ,-9.305975896258e+00  ,-7.865998242616e+00  ,-9.991525432782e+00  ,-2.126492323283e+00  ,-2.125527190166e+00  
  7.328245331389e+05  ,-7.180565221066e+00  ,-9.307362638983e+00  ,-7.874223922493e+00  ,-1.000005638665e+01  ,-2.126797417917e+00  ,-2.125832464159e+00  
  7.370551753379e+05  ,-7.181773997486e+00  ,-9.308877271435e+00  ,-7.882371555109e+00  ,-1.000851005625e+01  ,-2.127103273949e+00  ,-2.126138501141e+00  
  7.413102413009e+05  ,-7.183105396522e+00  ,-9.310515275443e+00  ,-7.890436773847e+00  ,-1.001688206315e+01  ,-2.127409878921e+00  ,-2.126445289302e+00  
  7.455898720278e+05  ,-7.184554943544e+00  ,-9.312272163670e+00  ,-7.898415379805e+00  ,-1.002516819584e+01  ,-2.127717220126e+00  ,-2.126752816038e+00  
  7.498942093325e+05  ,-7.186118193259e+00  ,-9.314143478643e+00  ,-7.906303339451e+00  ,-1.003336440823e+01  ,-2.128025285384e+00  ,-2.127061068780e+00  
  7.542233958476e+05  ,-7.187790733663e+00  ,-9.316124795734e+00  ,-7.914096782203e+00  ,-1.004146681733e+01  ,-2.128334062070e+00  ,-2.127370035124e+00  
  7.585775750292e+05  ,-7.189568186591e+00  ,-9.318211724239e+00  ,-7.921791998709e+00  ,-1.004947170123e+01  ,-2.128643537649e+00  ,-2.127679702521e+00  
  7.629568911615e+05  ,-7.191446207574e+00  ,-9.320399907209e+00  ,-7.929385438662e+00  ,-1.005737549716e+01  ,-2.128953699634e+00  ,-2.127990058493e+00  
  7.673614893618e+05  ,-7.193420489334e+00  ,-9.322685024828e+00  ,-7.936873707267e+00  ,-1.006517479779e+01  ,-2.129264535495e+00  ,-2.128301090525e+00  
  7.717915155850e+05  ,-7.195486759362e+00  ,-9.325062791863e+00  ,-7.944253564913e+00  ,-1.007286635088e+01  ,-2.129576032501e+00  ,-2.128612785970e+00  
  7.762471166287e+05  ,-7.197640783588e+00  ,-9.327528961934e+00  ,-7.951521922324e+00  ,-1.008044705492e+01  ,-2.129888178347e+00  ,-2.128925132594e+00  
  7.807284401379e+05  ,-7.199878365609e+00  ,-9.330079325950e+00  ,-7.958675840077e+00  ,-1.008791395762e+01  ,-2.130200960342e+00  ,-2.129238117539e+00  
  7.852356346101e+05  ,-7.202195348512e+00  ,-9.332709714658e+00  ,-7.965712525413e+00  ,-1.009526425410e+01  ,-2.130514366146e+00  ,-2.129551728686e+00  
  7.897688493999e+05  ,-7.204587614861e+00  ,-9.335415997826e+00  ,-7.972629330201e+00  ,-1.010249528333e+01  ,-2.130828382964e+00  ,-2.129865953125e+00  
  7.943282347243e+05  ,-7.207051086294e+00  ,-9.338194084915e+00  ,-7.979423747090e+00  ,-1.010960452603e+01  ,-2.131142998621e+00  ,-2.130180778943e+00  
  7.989139416674e+05  ,-7.209581726366e+00  ,-9.341039926835e+00  ,-7.986093408562e+00  ,-1.011658960168e+01  ,-2.131458200469e+00  ,-2.130496193122e+00  
  8.035261221856e+05  ,-7.212175538887e+00  ,-9.343949515173e+00  ,-7.992636083738e+00  ,-1.012344826755e+01  ,-2.131773976287e+00  ,-2.130812183815e+00  
  8.081649291126e+05  ,-7.214828569483e+00  ,-9.346918883008e+00  ,-7.999049675933e+00  ,-1.013017841438e+01  ,-2.132090313525e+00  ,-2.131128738450e+00  
  8.128305161641e+05  ,-7.217536905724e+00  ,-9.349944105678e+00  ,-8.005332219856e+00  ,-1.013677806437e+01  ,-2.132407199955e+00  ,-2.131445844510e+00  
  8.175230379437e+05  ,-7.220296677471e+00  ,-9.353021300872e+00  ,-8.011481879502e+00  ,-1.014324536966e+01  ,-2.132724623401e+00  ,-2.131763490163e+00  
  8.222426499471e+05  ,-7.223104056308e+00  ,-9.356146627704e+00  ,-8.017496945328e+00  ,-1.014957860813e+01  ,-2.133042571395e+00  ,-2.132081662802e+00  
  8.269895085679e+05  ,-7.225955257140e+00  ,-9.359316289259e+00  ,-8.023375831621e+00  ,-1.015577618240e+01  ,-2.133361032118e+00  ,-2.132400350781e+00  
  8.317637711027e+05  ,-7.228846537444e+00  ,-9.362526530491e+00  ,-8.029117074371e+00  ,-1.016183661622e+01  ,-2.133679993047e+00  ,-2.132719541845e+00  
  8.365655957558e+05  ,-7.231774197744e+00  ,-9.365773640479e+00  ,-8.034719328212e+00  ,-1.016775855206e+01  ,-2.133999442736e+00  ,-2.133039223848e+00  
  8.413951416452e+05  ,-7.234734581010e+00  ,-9.369053949764e+00  ,-8.040181364177e+00  ,-1.017354074918e+01  ,-2.134319368754e+00  ,-2.133359384998e+00  
  8.462525688073e+05  ,-7.237724074039e+00  ,-9.372363833574e+00  ,-8.045502067214e+00  ,-1.017918208081e+01  ,-2.134639759535e+00  ,-2.133680013593e+00  
  8.511380382024e+05  ,-7.240739106077e+00  ,-9.375699709473e+00  ,-8.050680433657e+00  ,-1.018468153149e+01  ,-2.134960603395e+00  ,-2.134001097833e+00  
  8.560517117201e+05  ,-7.243776149444e+00  ,-9.379058037725e+00  ,-8.055715568235e+00  ,-1.019003819414e+01  ,-2.135281888281e+00  ,-2.134322625901e+00  
  8.609937521846e+05  ,-7.246831720029e+00  ,-9.382435323104e+00  ,-8.060606682378e+00  ,-1.019525126892e+01  ,-2.135603603075e+00  ,-2.134644586545e+00  
  8.659643233601e+05  ,-7.249902375990e+00  ,-9.385828112106e+00  ,-8.065353091085e+00  ,-1.020032005933e+01  ,-2.135925736116e+00  ,-2.134966968245e+00  
  8.709635899561e+05  ,-7.252984718179e+00  ,-9.389232994254e+00  ,-8.069954210913e+00  ,-1.020524397057e+01  ,-2.136248276075e+00  ,-2.135289759656e+00  
  8.759917176331e+05  ,-7.256075390336e+00  ,-9.392646602136e+00  ,-8.074409557101e+00  ,-1.021002250674e+01  ,-2.136571211800e+00  ,-2.135612949641e+00  
  8.810488730080e+05  ,-7.259171078621e+00  ,-9.396065610674e+00  ,-8.078718741548e+00  ,-1.021465526865e+01  ,-2.136894532053e+00  ,-2.135936527098e+00  
  8.861352236595e+05  ,-7.262268511657e+00  ,-9.399486737714e+00  ,-8.082881469877e+00  ,-1.021914195105e+01  ,-2.137218226057e+00  ,-2.136260481177e+00  
  8.912509381338e+05  ,-7.265364459869e+00  ,-9.402906742599e+00  ,-8.086897539798e+00  ,-1.022348234057e+01  ,-2.137542282731e+00  ,-2.136584800774e+00  
  8.963961859500e+05  ,-7.268455735177e+00  ,-9.406322426908e+00  ,-8.090766837847e+00  ,-1.022767631350e+01  ,-2.137866691732e+00  ,-2.136909475649e+00  
  9.015711376060e+05  ,-7.271539192199e+00  ,-9.409730634339e+00  ,-8.094489337842e+00  ,-1.023172383288e+01  ,-2.138191442140e+00  ,-2.137234495035e+00  
  9.067759645839e+05  ,-7.274611725068e+00  ,-9.413128248816e+00  ,-8.098065097800e+00  ,-1.023562494628e+01  ,-2.138516523749e+00  ,-2.137559848483e+00  
  9.120108393559e+05  ,-7.277670271503e+00  ,-9.416512197717e+00  ,-8.101494258336e+00  ,-1.023937978413e+01  ,-2.138841926214e+00  ,-2.137885525797e+00  
  9.172759353898e+05  ,-7.280711807848e+00  ,-9.419879447400e+00  ,-8.104777039702e+00  ,-1.024298855686e+01  ,-2.139167639552e+00  ,-2.138211517161e+00  
  9.225714271548e+05  ,-7.283733351471e+00  ,-9.423227005195e+00  ,-8.107913740261e+00  ,-1.024645155267e+01  ,-2.139493653724e+00  ,-2.138537812407e+00  
  9.278974901274e+05  ,-7.286731960807e+00  ,-9.426551919764e+00  ,-8.110904733333e+00  ,-1.024976913527e+01  ,-2.139819958957e+00  ,-2.138864401935e+00  
  9.332543007970e+05  ,-7.289704733421e+00  ,-9.429851279263e+00  ,-8.113750465582e+00  ,-1.025294174177e+01  ,-2.140146545843e+00  ,-2.139191276193e+00  
  9.386420366722e+05  ,-7.292648806382e+00  ,-9.433122211001e+00  ,-8.116451455112e+00  ,-1.025596988070e+01  ,-2.140473404619e+00  ,-2.139518425587e+00  
  9.440608762859e+05  ,-7.295561356479e+00  ,-9.436361882942e+00  ,-8.119008288383e+00  ,-1.025885412980e+01  ,-2.140800526463e+00  ,-2.139845841414e+00  
  9.495109992022e+05  ,-7.298439599393e+00  ,-9.439567501524e+00  ,-8.121421618870e+00  ,-1.026159513301e+01  ,-2.141127902130e+00  ,-2.140173514140e+00  
  9.549925860215e+05  ,-7.301280789567e+00  ,-9.442736312322e+00  ,-8.123692164285e+00  ,-1.026419359950e+01  ,-2.141455522755e+00  ,-2.140501435218e+00  
  9.605058183868e+05  ,-7.304082219356e+00  ,-9.445865599234e+00  ,-8.125820705401e+00  ,-1.026665030149e+01  ,-2.141783379878e+00  ,-2.140829596091e+00  
  9.660508789898e+05  ,-7.306841219720e+00  ,-9.448952684618e+00  ,-8.127808082959e+00  ,-1.026896607122e+01  ,-2.142111464898e+00  ,-2.141157988257e+00  
  9.716279515771e+05  ,-7.309555159736e+00  ,-9.451994929297e+00  ,-8.129655196113e+00  ,-1.027114179966e+01  ,-2.142439769561e+00  ,-2.141486603546e+00  
  9.772372209558e+05  ,-7.312221445281e+00  ,-9.454989731415e+00  ,-8.131363000621e+00  ,-1.027317843458e+01  ,-2.142768286134e+00  ,-2.141815433957e+00  
  9.828788730001e+05  ,-7.314837519812e+00  ,-9.457934526155e+00  ,-8.132932506552e+00  ,-1.027507697823e+01  ,-2.143097006343e+00  ,-2.142144471679e+00  
  9.885530946570e+05  ,-7.317400863647e+00  ,-9.460826786539e+00  ,-8.134364776242e+00  ,-1.027683848561e+01  ,-2.143425922892e+00  ,-2.142473709370e+00  
  9.942600739530e+05  ,-7.319908994312e+00  ,-9.463664022881e+00  ,-8.135660922972e+00  ,-1.027846406247e+01  ,-2.143755028570e+00  ,-2.142803139500e+00  
  1.000000000000e+06  ,-7.322359466224e+00  ,-9.466443782211e+00  ,-8.136822108169e+00  ,-1.027995486327e+01  ,-2.144084315987e+00  ,-2.143132755098e+00  
  1.005773063002e+06  ,-7.324749869209e+00  ,-9.469163647696e+00  ,-8.137849540184e+00  ,-1.028131208959e+01  ,-2.144413778487e+00  ,-2.143462549402e+00  
  1.011579454260e+06  ,-7.327077830194e+00  ,-9.471821239433e+00  ,-8.138744472363e+00  ,-1.028253698799e+01  ,-2.144743409239e+00  ,-2.143792515627e+00  
  1.017419366181e+06  ,-7.329341011358e+00  ,-9.474414213307e+00  ,-8.139508200955e+00  ,-1.028363084838e+01  ,-2.145073201949e+00  ,-2.144122647422e+00  
  1.023292992281e+06  ,-7.331537112505e+00  ,-9.476940262839e+00  ,-8.140142063700e+00  ,-1.028459500237e+01  ,-2.145403150333e+00  ,-2.144452938671e+00  
  1.029200527194e+06  ,-7.333663867536e+00  ,-9.479397116170e+00  ,-8.140647437775e+00  ,-1.028543082143e+01  ,-2.145733248634e+00  ,-2.144783383653e+00  
  1.035142166679e+06  ,-7.335719047246e+00  ,-9.481782538329e+00  ,-8.141025738198e+00  ,-1.028613971488e+01  ,-2.146063491084e+00  ,-2.145113976679e+00  
  1.041118107623e+06  ,-7.337700458163e+00  ,-9.484094330699e+00  ,-8.141278415924e+00  ,-1.028672312829e+01  ,-2.146393872536e+00  ,-2.145444712362e+00  
  1.047128548051e+06  ,-7.339605942792e+00  ,-9.486330330337e+00  ,-8.141406956763e+00  ,-1.028718254243e+01  ,-2.146724387545e+00  ,-2.145775585671e+00  
  1.053173687130e+06  ,-7.341433379673e+00  ,-9.488488411047e+00  ,-8.141412879055e+00  ,-1.028751947080e+01  ,-2.147055031374e+00  ,-2.146106591740e+00  
  1.059253725177e+06  ,-7.343180682812e+00  ,-9.490566482421e+00  ,-8.141297732288e+00  ,-1.028773545836e+01  ,-2.147385799609e+00  ,-2.146437726076e+00  
  1.065368863668e+06  ,-7.344845803436e+00  ,-9.492562491036e+00  ,-8.141063095687e+00  ,-1.028783208001e+01  ,-2.147716687600e+00  ,-2.146768984319e+00  
  1.071519305238e+06  ,-7.346426729231e+00  ,-9.494474420859e+00  ,-8.140710576592e+00  ,-1.028781093917e+01  ,-2.148047691628e+00  ,-2.147100362577e+00  
  1.077705253694e+06  ,-7.347921483315e+00  ,-9.496300291045e+00  ,-8.140241808833e+00  ,-1.028767366589e+01  ,-2.148378807729e+00  ,-2.147431857059e+00  
  1.083926914021e+06  ,-7.349328128317e+00  ,-9.498038160881e+00  ,-8.139658451174e+00  ,-1.028742191543e+01  ,-2.148710032564e+00  ,-2.147763464256e+00  
  1.090184492385e+06  ,-7.350644762010e+00  ,-9.499686124822e+00  ,-8.138962186071e+00  ,-1.028705736735e+01  ,-2.149041362812e+00  ,-2.148095181277e+00  
  1.096478196143e+06  ,-7.351869521295e+00  ,-9.501242316967e+00  ,-8.138154718091e+00  ,-1.028658172314e+01  ,-2.149372795672e+00  ,-2.148427005048e+00  
  1.102808233850e+06  ,-7.353000582224e+00  ,-9.502704910672e+00  ,-8.137237772844e+00  ,-1.028599670598e+01  ,-2.149704328448e+00  ,-2.148758933137e+00  
  1.109174815262e+06  ,-7.354036158488e+00  ,-9.504072117535e+00  ,-8.136213094868e+00  ,-1.028530405800e+01  ,-2.150035959047e+00  ,-2.149090963130e+00  
  1.115578151351e+06  ,-7.354974504843e+00  ,-9.505342190096e+00  ,-8.135082446835e+00  ,-1.028450553999e+01  ,-2.150367685253e+00  ,-2.149423093157e+00  
  1.122018454302e+06  ,-7.355813915954e+00  ,-9.506513421447e+00  ,-8.133847608045e+00  ,-1.028360292981e+01  ,-2.150699505493e+00  ,-2.149755321768e+00  
  1.128495937528e+06  ,-7.356552728477e+00  ,-9.507584146679e+00  ,-8.132510373424e+00  ,-1.028259802070e+01  ,-2.151031418201e+00  ,-2.150087647277e+00  
  1.135010815672e+06  ,-7.357189321034e+00  ,-9.508552743431e+00  ,-8.131072552058e+00  ,-1.028149262076e+01  ,-2.151363422397e+00  ,-2.150420068700e+00  
  1.141563304619e+06  ,-7.357722115635e+00  ,-9.509417633090e+00  ,-8.129535965734e+00  ,-1.028028855128e+01  ,-2.151695517455e+00  ,-2.150752585544e+00  
  1.148153621497e+06  ,-7.358149579698e+00  ,-9.510177282284e+00  ,-8.127902447840e+00  ,-1.027898764491e+01  ,-2.152027702585e+00  ,-2.151085197075e+00  
  1.154781984689e+06  ,-7.358470225181e+00  ,-9.510830203001e+00  ,-8.126173842846e+00  ,-1.027759174627e+01  ,-2.152359977820e+00  ,-2.151417903423e+00  
  1.161448613840e+06  ,-7.358682612191e+00  ,-9.511374955582e+00  ,-8.124352003689e+00  ,-1.027610270831e+01  ,-2.152692343391e+00  ,-2.151750704625e+00  
  1.168153729861e+06  ,-7.358785349936e+00  ,-9.511810149471e+00  ,-8.122438792533e+00  ,-1.027452239389e+01  ,-2.153024799536e+00  ,-2.152083601359e+00  
  1.174897554940e+06  ,-7.358777095781e+00  ,-9.512134443062e+00  ,-8.120436077882e+00  ,-1.027285267216e+01  ,-2.153357347281e+00  ,-2.152416594276e+00  
  1.181680312545e+06  ,-7.358656561296e+00  ,-9.512346548998e+00  ,-8.118345734796e+00  ,-1.027109541958e+01  ,-2.153689987702e+00  ,-2.152749684781e+00  
  1.188502227437e+06  ,-7.358422511083e+00  ,-9.512445233330e+00  ,-8.116169643372e+00  ,-1.026925251764e+01  ,-2.154022722247e+00  ,-2.153082874269e+00  
  1.195363525674e+06  ,-7.358073765134e+00  ,-9.512429317707e+00  ,-8.113909687276e+00  ,-1.026732585186e+01  ,-2.154355552573e+00  ,-2.153416164580e+00  
  1.202264434617e+06  ,-7.357609201220e+00  ,-9.512297682266e+00  ,-8.111567753477e+00  ,-1.026531731132e+01  ,-2.154688481046e+00  ,-2.153749557841e+00  
  1.209205182943e+06  ,-7.357027758124e+00  ,-9.512049268001e+00  ,-8.109145731576e+00  ,-1.026322878822e+01  ,-2.155021509877e+00  ,-2.154083056644e+00  
  1.216186000646e+06  ,-7.356328436785e+00  ,-9.511683078810e+00  ,-8.106645511505e+00  ,-1.026106217525e+01  ,-2.155354642026e+00  ,-2.154416663748e+00  
  1.223207119050e+06  ,-7.355510302852e+00  ,-9.511198183028e+00  ,-8.104068983476e+00  ,-1.025881936573e+01  ,-2.155687880176e+00  ,-2.154750382252e+00  
  1.230268770812e+06  ,-7.354572489862e+00  ,-9.510593718231e+00  ,-8.101418037613e+00  ,-1.025650225338e+01  ,-2.156021228370e+00  ,-2.155084215766e+00  
  1.237371189935e+06  ,-7.353514203048e+00  ,-9.509868893176e+00  ,-8.098694561824e+00  ,-1.025411272973e+01  ,-2.156354690128e+00  ,-2.155418167910e+00  
  1.244514611771e+06  ,-7.352334719407e+00  ,-9.509022988822e+00  ,-8.095900442592e+00  ,-1.025165268589e+01  ,-2.156688269415e+00  ,-2.155752243301e+00  
  1.251699273032e+06  ,-7.351033394975e+00  ,-9.508055365780e+00  ,-8.093037562120e+00  ,-1.024912400812e+01  ,-2.157021970805e+00  ,-2.156086446003e+00  
  1.258925411794e+06  ,-7.349609665142e+00  ,-9.506965464297e+00  ,-8.090107799588e+00  ,-1.024652858059e+01  ,-2.157355799155e+00  ,-2.156420781004e+00  
  1.266193267511e+06  ,-7.348063048922e+00  ,-9.505752808602e+00  ,-8.087113029066e+00  ,-1.024386828268e+01  ,-2.157689759680e+00  ,-2.156755253610e+00  
  1.273503081017e+06  ,-7.346393152824e+00  ,-9.504417010455e+00  ,-8.084055119283e+00  ,-1.024114498852e+01  ,-2.158023857631e+00  ,-2.157089869237e+00  
  1.280855094536e+06  ,-7.344599675916e+00  ,-9.502957774948e+00  ,-8.080935932371e+00  ,-1.023836056620e+01  ,-2.158358099032e+00  ,-2.157424633827e+00  
  1.288249551693e+06  ,-7.342682411674e+00  ,-9.501374901465e+00  ,-8.077757324308e+00  ,-1.023551687801e+01  ,-2.158692489791e+00  ,-2.157759553702e+00  
  1.295686697517e+06  ,-7.340641254444e+00  ,-9.499668291314e+00  ,-8.074521143308e+00  ,-1.023261577860e+01  ,-2.159027036870e+00  ,-2.158094635290e+00  
  1.303166778452e+06  ,-7.338476202651e+00  ,-9.497837949451e+00  ,-8.071229229375e+00  ,-1.022965911481e+01  ,-2.159361746800e+00  ,-2.158429885439e+00  
  1.310690042366e+06  ,-7.336187363339e+00  ,-9.495883990073e+00  ,-8.067883413537e+00  ,-1.022664872518e+01  ,-2.159696626735e+00  ,-2.158765311647e+00  
  1.318256738556e+06  ,-7.333774956837e+00  ,-9.493806641333e+00  ,-8.064485517516e+00  ,-1.022358643896e+01  ,-2.160031684495e+00  ,-2.159100921440e+00  
