  Frequency            , DB(V(N00099)-V(N00103)), DB(V(N00115)-V(N00119)), DB(V(N00107)-V(N00111)), DB(V(N00123)-V(N00131)), DB((V(N00115)-V(N00119))/(V(N00099)-V(N00103))), DB((V(N00123)-V(N00131))/(V(N00107)-V(N00111)))
  5.821032177709e+06  ,-7.146485292977e+00  ,-9.393626020487e+00  ,-7.677487707620e+00  ,-9.922448681524e+00  ,-2.247140727510e+00  ,-2.244960973904e+00  
  5.854637363206e+06  ,-7.145557204805e+00  ,-9.393143952916e+00  ,-7.677563480838e+00  ,-9.922995568972e+00  ,-2.247586748112e+00  ,-2.245432088135e+00  
  5.888436553556e+06  ,-7.144648471500e+00  ,-9.392701820009e+00  ,-7.677625353631e+00  ,-9.923549796087e+00  ,-2.248053348509e+00  ,-2.245924442457e+00  
  5.922430868762e+06  ,-7.143759245550e+00  ,-9.392300389688e+00  ,-7.677673253468e+00  ,-9.924111906841e+00  ,-2.248541144138e+00  ,-2.246438653373e+00  
  5.956621435290e+06  ,-7.142889668812e+00  ,-9.391940430817e+00  ,-7.677707113935e+00  ,-9.924682463051e+00  ,-2.249050762005e+00  ,-2.246975349116e+00  
  5.991009386114e+06  ,-7.142039872826e+00  ,-9.391622713615e+00  ,-7.677726874544e+00  ,-9.925262043159e+00  ,-2.249582840789e+00  ,-2.247535168615e+00  
  6.025595860744e+06  ,-7.141209977855e+00  ,-9.391348008501e+00  ,-7.677732480940e+00  ,-9.925851242812e+00  ,-2.250138030646e+00  ,-2.248118761872e+00  
  6.060382005271e+06  ,-7.140400094563e+00  ,-9.391117087761e+00  ,-7.677723884271e+00  ,-9.926450673882e+00  ,-2.250716993197e+00  ,-2.248726789611e+00  
  6.095368972402e+06  ,-7.139610322936e+00  ,-9.390930724271e+00  ,-7.677701041931e+00  ,-9.927060965594e+00  ,-2.251320401335e+00  ,-2.249359923663e+00  
  6.130557921498e+06  ,-7.138840753288e+00  ,-9.390789692373e+00  ,-7.677663916475e+00  ,-9.927682762722e+00  ,-2.251948939085e+00  ,-2.250018846247e+00  
  6.165950018615e+06  ,-7.138091465135e+00  ,-9.390694767091e+00  ,-7.677612476384e+00  ,-9.928316726588e+00  ,-2.252603301956e+00  ,-2.250704250204e+00  
  6.201546436538e+06  ,-7.137362527705e+00  ,-9.390646723890e+00  ,-7.677546695440e+00  ,-9.928963534120e+00  ,-2.253284196185e+00  ,-2.251416838680e+00  
  6.237348354824e+06  ,-7.136654002159e+00  ,-9.390646340690e+00  ,-7.677466552810e+00  ,-9.929623877477e+00  ,-2.253992338531e+00  ,-2.252157324668e+00  
  6.273356959841e+06  ,-7.135965937016e+00  ,-9.390694393972e+00  ,-7.677372033029e+00  ,-9.930298464419e+00  ,-2.254728456956e+00  ,-2.252926431389e+00  
  6.309573444802e+06  ,-7.135298373187e+00  ,-9.390791662189e+00  ,-7.677263126005e+00  ,-9.930988017619e+00  ,-2.255493289002e+00  ,-2.253724891615e+00  
  6.345999009813e+06  ,-7.134651340938e+00  ,-9.390938924019e+00  ,-7.677139826165e+00  ,-9.931693273368e+00  ,-2.256287583082e+00  ,-2.254553447203e+00  
  6.382634861906e+06  ,-7.134024860361e+00  ,-9.391136957246e+00  ,-7.677002133567e+00  ,-9.932414983221e+00  ,-2.257112096886e+00  ,-2.255412849654e+00  
  6.419482215081e+06  ,-7.133418943531e+00  ,-9.391386541393e+00  ,-7.676850052719e+00  ,-9.933153911091e+00  ,-2.257967597862e+00  ,-2.256303858372e+00  
  6.456542290347e+06  ,-7.132833590765e+00  ,-9.391688453492e+00  ,-7.676683593305e+00  ,-9.933910835156e+00  ,-2.258854862727e+00  ,-2.257227241851e+00  
  6.493816315762e+06  ,-7.132268794610e+00  ,-9.392043471377e+00  ,-7.676502769513e+00  ,-9.934686545948e+00  ,-2.259774676767e+00  ,-2.258183776435e+00  
  6.531305526475e+06  ,-7.131724538086e+00  ,-9.392452372026e+00  ,-7.676307600116e+00  ,-9.935481845664e+00  ,-2.260727833940e+00  ,-2.259174245548e+00  
  6.569011164763e+06  ,-7.131200794607e+00  ,-9.392915930647e+00  ,-7.676098108528e+00  ,-9.936297548681e+00  ,-2.261715136041e+00  ,-2.260199440153e+00  
  6.606934480076e+06  ,-7.130697528152e+00  ,-9.393434920684e+00  ,-7.675874322205e+00  ,-9.937134479781e+00  ,-2.262737392532e+00  ,-2.261260157577e+00  
  6.645076729078e+06  ,-7.130214693457e+00  ,-9.394010113098e+00  ,-7.675636273363e+00  ,-9.937993474771e+00  ,-2.263795419641e+00  ,-2.262357201408e+00  
  6.683439175686e+06  ,-7.129752237088e+00  ,-9.394642277355e+00  ,-7.675383998283e+00  ,-9.938875378834e+00  ,-2.264890040267e+00  ,-2.263491380552e+00  
  6.722023091116e+06  ,-7.129310095682e+00  ,-9.395332179112e+00  ,-7.675117537040e+00  ,-9.939781045860e+00  ,-2.266022083430e+00  ,-2.264663508820e+00  
  6.760829753920e+06  ,-7.128888197339e+00  ,-9.396080580379e+00  ,-7.674836934142e+00  ,-9.940711338485e+00  ,-2.267192383040e+00  ,-2.265874404343e+00  
  6.799860450033e+06  ,-7.128486461559e+00  ,-9.396888239328e+00  ,-7.674542237630e+00  ,-9.941667126213e+00  ,-2.268401777769e+00  ,-2.267124888583e+00  
  6.839116472815e+06  ,-7.128104798443e+00  ,-9.397755908529e+00  ,-7.674233499563e+00  ,-9.942649285797e+00  ,-2.269651110086e+00  ,-2.268415786234e+00  
  6.878599123088e+06  ,-7.127743109939e+00  ,-9.398684336075e+00  ,-7.673910775717e+00  ,-9.943658699351e+00  ,-2.270941226135e+00  ,-2.269747923634e+00  
  6.918309709190e+06  ,-7.127401288978e+00  ,-9.399674262800e+00  ,-7.673574125083e+00  ,-9.944696253550e+00  ,-2.272272973822e+00  ,-2.271122128467e+00  
  6.958249547006e+06  ,-7.127079220907e+00  ,-9.400726423756e+00  ,-7.673223610574e+00  ,-9.945762839442e+00  ,-2.273647202849e+00  ,-2.272539228868e+00  
  6.998419960023e+06  ,-7.126776781252e+00  ,-9.401841544907e+00  ,-7.672859298303e+00  ,-9.946859350719e+00  ,-2.275064763655e+00  ,-2.274000052416e+00  
  7.038822279365e+06  ,-7.126493838789e+00  ,-9.403020345128e+00  ,-7.672481257619e+00  ,-9.947986682585e+00  ,-2.276526506339e+00  ,-2.275505424966e+00  
  7.079457843842e+06  ,-7.126230252700e+00  ,-9.404263532386e+00  ,-7.672089561315e+00  ,-9.949145731503e+00  ,-2.278033279686e+00  ,-2.277056170188e+00  
  7.120327999992e+06  ,-7.125985874776e+00  ,-9.405571805129e+00  ,-7.671684284830e+00  ,-9.950337392773e+00  ,-2.279585930353e+00  ,-2.278653107943e+00  
  7.161434102129e+06  ,-7.125760548492e+00  ,-9.406945849679e+00  ,-7.671265506797e+00  ,-9.951562560127e+00  ,-2.281185301187e+00  ,-2.280297053330e+00  
  7.202777512384e+06  ,-7.125554108873e+00  ,-9.408386339871e+00  ,-7.670833309250e+00  ,-9.952822125193e+00  ,-2.282832230998e+00  ,-2.281988815942e+00  
  7.244359600750e+06  ,-7.125366384868e+00  ,-9.409893937450e+00  ,-7.670387775998e+00  ,-9.954116973761e+00  ,-2.284527552582e+00  ,-2.283729197763e+00  
  7.286181745133e+06  ,-7.125197195308e+00  ,-9.411469287174e+00  ,-7.669928994352e+00  ,-9.955447987317e+00  ,-2.286272091866e+00  ,-2.285518992966e+00  
  7.328245331389e+06  ,-7.125046352992e+00  ,-9.413113019502e+00  ,-7.669457054124e+00  ,-9.956816039790e+00  ,-2.288066666510e+00  ,-2.287358985666e+00  
  7.370551753380e+06  ,-7.124913662544e+00  ,-9.414825746836e+00  ,-7.668972047119e+00  ,-9.958221996362e+00  ,-2.289912084291e+00  ,-2.289249949243e+00  
  7.413102413009e+06  ,-7.124798921159e+00  ,-9.416608063416e+00  ,-7.668474068487e+00  ,-9.959666712556e+00  ,-2.291809142257e+00  ,-2.291192644069e+00  
  7.455898720278e+06  ,-7.124701918420e+00  ,-9.418460542904e+00  ,-7.667963215081e+00  ,-9.961151032144e+00  ,-2.293758624484e+00  ,-2.293187817064e+00  
  7.498942093325e+06  ,-7.124622437941e+00  ,-9.420383739367e+00  ,-7.667439585963e+00  ,-9.962675785342e+00  ,-2.295761301426e+00  ,-2.295236199379e+00  
  7.542233958476e+06  ,-7.124560254573e+00  ,-9.422378182032e+00  ,-7.666903282615e+00  ,-9.964241787580e+00  ,-2.297817927459e+00  ,-2.297338504966e+00  
  7.585775750292e+06  ,-7.124515137102e+00  ,-9.424444376858e+00  ,-7.666354408761e+00  ,-9.965849837557e+00  ,-2.299929239756e+00  ,-2.299495428795e+00  
  7.629568911616e+06  ,-7.124486847459e+00  ,-9.426582803896e+00  ,-7.665793069802e+00  ,-9.967500715593e+00  ,-2.302095956437e+00  ,-2.301707645791e+00  
  7.673614893619e+06  ,-7.124475141075e+00  ,-9.428793915770e+00  ,-7.665219373392e+00  ,-9.969195181352e+00  ,-2.304318774695e+00  ,-2.303975807960e+00  
  7.717915155850e+06  ,-7.124479765364e+00  ,-9.431078134311e+00  ,-7.664633428838e+00  ,-9.970933972210e+00  ,-2.306598368947e+00  ,-2.306300543372e+00  
  7.762471166287e+06  ,-7.124500462906e+00  ,-9.433435852417e+00  ,-7.664035347383e+00  ,-9.972717801622e+00  ,-2.308935389511e+00  ,-2.308682454239e+00  
  7.807284401379e+06  ,-7.124536969646e+00  ,-9.435867429129e+00  ,-7.663425241856e+00  ,-9.974547356167e+00  ,-2.311330459482e+00  ,-2.311122114310e+00  
  7.852356346101e+06  ,-7.124589014647e+00  ,-9.438373188548e+00  ,-7.662803226983e+00  ,-9.976423294571e+00  ,-2.313784173901e+00  ,-2.313620067588e+00  
  7.897688493999e+06  ,-7.124656321560e+00  ,-9.440953418639e+00  ,-7.662169418961e+00  ,-9.978346244932e+00  ,-2.316297097079e+00  ,-2.316176825971e+00  
  7.943282347243e+06  ,-7.124738607650e+00  ,-9.443608368116e+00  ,-7.661523935840e+00  ,-9.980316803136e+00  ,-2.318869760466e+00  ,-2.318792867297e+00  
  7.989139416674e+06  ,-7.124835585140e+00  ,-9.446338246064e+00  ,-7.660866896530e+00  ,-9.982335529023e+00  ,-2.321502660924e+00  ,-2.321468632493e+00  
  8.035261221857e+06  ,-7.124946959922e+00  ,-9.449143217766e+00  ,-7.660198421998e+00  ,-9.984402946402e+00  ,-2.324196257843e+00  ,-2.324204524405e+00  
  8.081649291126e+06  ,-7.125072433207e+00  ,-9.452023404672e+00  ,-7.659518634512e+00  ,-9.986519539551e+00  ,-2.326950971465e+00  ,-2.327000905040e+00  
  8.128305161641e+06  ,-7.125211700693e+00  ,-9.454978880933e+00  ,-7.658827657935e+00  ,-9.988685750939e+00  ,-2.329767180240e+00  ,-2.329858093004e+00  
  8.175230379437e+06  ,-7.125364452745e+00  ,-9.458009671228e+00  ,-7.658125616665e+00  ,-9.990901978322e+00  ,-2.332645218483e+00  ,-2.332776361657e+00  
  8.222426499471e+06  ,-7.125530375111e+00  ,-9.461115749019e+00  ,-7.657412637179e+00  ,-9.993168573437e+00  ,-2.335585373907e+00  ,-2.335755936258e+00  
  8.269895085680e+06  ,-7.125709149243e+00  ,-9.464297035009e+00  ,-7.656688847071e+00  ,-9.995485839277e+00  ,-2.338587885766e+00  ,-2.338796992207e+00  
  8.317637711027e+06  ,-7.125900451041e+00  ,-9.467553392365e+00  ,-7.655954375436e+00  ,-9.997854027216e+00  ,-2.341652941324e+00  ,-2.341899651780e+00  
  8.365655957558e+06  ,-7.126103953864e+00  ,-9.470884628008e+00  ,-7.655209351816e+00  ,-1.000027333407e+01  ,-2.344780674143e+00  ,-2.345063982257e+00  
  8.413951416452e+06  ,-7.126319324981e+00  ,-9.474290486431e+00  ,-7.654453907946e+00  ,-1.000274390110e+01  ,-2.347971161450e+00  ,-2.348289993153e+00  
  8.462525688073e+06  ,-7.126546229237e+00  ,-9.477770650469e+00  ,-7.653688176323e+00  ,-1.000526581028e+01  ,-2.351224421232e+00  ,-2.351577633957e+00  
  8.511380382024e+06  ,-7.126784327288e+00  ,-9.481324737310e+00  ,-7.652912290742e+00  ,-1.000783908199e+01  ,-2.354540410022e+00  ,-2.354926791243e+00  
  8.560517117201e+06  ,-7.127033276735e+00  ,-9.484952296836e+00  ,-7.652126386426e+00  ,-1.001046367304e+01  ,-2.357919020101e+00  ,-2.358337286610e+00  
  8.609937521846e+06  ,-7.127292730870e+00  ,-9.488652807788e+00  ,-7.651330599454e+00  ,-1.001313947290e+01  ,-2.361360076918e+00  ,-2.361808873446e+00  
  8.659643233601e+06  ,-7.127562341831e+00  ,-9.492425678370e+00  ,-7.650525067621e+00  ,-1.001586630288e+01  ,-2.364863336539e+00  ,-2.365341235261e+00  
  8.709635899561e+06  ,-7.127841757004e+00  ,-9.496270240391e+00  ,-7.649709929973e+00  ,-1.001864391258e+01  ,-2.368428483387e+00  ,-2.368933982605e+00  
  8.759917176332e+06  ,-7.128130623230e+00  ,-9.500185750063e+00  ,-7.648885326673e+00  ,-1.002147197741e+01  ,-2.372055126833e+00  ,-2.372586650732e+00  
  8.810488730081e+06  ,-7.128428583387e+00  ,-9.504171382875e+00  ,-7.648051399387e+00  ,-1.002435009650e+01  ,-2.375742799488e+00  ,-2.376298697116e+00  
  8.861352236595e+06  ,-7.128735279716e+00  ,-9.508226234493e+00  ,-7.647208291350e+00  ,-1.002727779054e+01  ,-2.379490954778e+00  ,-2.380069499188e+00  
  8.912509381338e+06  ,-7.129050352242e+00  ,-9.512349315607e+00  ,-7.646356146895e+00  ,-1.003025449847e+01  ,-2.383298963366e+00  ,-2.383898351575e+00  
  8.963961859500e+06  ,-7.129373439144e+00  ,-9.516539551015e+00  ,-7.645495112288e+00  ,-1.003327957669e+01  ,-2.387166111871e+00  ,-2.387784464405e+00  
  9.015711376060e+06  ,-7.129704178434e+00  ,-9.520795778539e+00  ,-7.644625335215e+00  ,-1.003635229567e+01  ,-2.391091600106e+00  ,-2.391726960457e+00  
  9.067759645839e+06  ,-7.130042206141e+00  ,-9.525116744926e+00  ,-7.643746965060e+00  ,-1.003947183828e+01  ,-2.395074538785e+00  ,-2.395724873225e+00  
  9.120108393559e+06  ,-7.130387158468e+00  ,-9.529501105828e+00  ,-7.642860152666e+00  ,-1.004263729775e+01  ,-2.399113947361e+00  ,-2.399777145085e+00  
  9.172759353898e+06  ,-7.130738671337e+00  ,-9.533947423447e+00  ,-7.641965051164e+00  ,-1.004584767608e+01  ,-2.403208752110e+00  ,-2.403882624911e+00  
  9.225714271548e+06  ,-7.131096380468e+00  ,-9.538454164142e+00  ,-7.641061815528e+00  ,-1.004910188200e+01  ,-2.407357783675e+00  ,-2.408040066477e+00  
  9.278974901274e+06  ,-7.131459921459e+00  ,-9.543019697045e+00  ,-7.640150602520e+00  ,-1.005239872895e+01  ,-2.411559775586e+00  ,-2.412248126425e+00  
  9.332543007970e+06  ,-7.131828931469e+00  ,-9.547642294048e+00  ,-7.639231571006e+00  ,-1.005573693425e+01  ,-2.415813362578e+00  ,-2.416505363246e+00  
  9.386420366722e+06  ,-7.132203048000e+00  ,-9.552320126828e+00  ,-7.638304882307e+00  ,-1.005911511773e+01  ,-2.420117078828e+00  ,-2.420810235418e+00  
  9.440608762860e+06  ,-7.132581910155e+00  ,-9.557051266715e+00  ,-7.637370700069e+00  ,-1.006253180026e+01  ,-2.424469356560e+00  ,-2.425161100187e+00  
  9.495109992022e+06  ,-7.132965158490e+00  ,-9.561833683349e+00  ,-7.636429190196e+00  ,-1.006598540262e+01  ,-2.428868524859e+00  ,-2.429556212426e+00  
  9.549925860215e+06  ,-7.133352435422e+00  ,-9.566665244122e+00  ,-7.635480521494e+00  ,-1.006947424553e+01  ,-2.433312808700e+00  ,-2.433993724033e+00  
  9.605058183868e+06  ,-7.133743386065e+00  ,-9.571543714250e+00  ,-7.634524865321e+00  ,-1.007299654841e+01  ,-2.437800328185e+00  ,-2.438471683091e+00  
  9.660508789899e+06  ,-7.134137658788e+00  ,-9.576466756580e+00  ,-7.633562396089e+00  ,-1.007655042987e+01  ,-2.442329097792e+00  ,-2.442988033778e+00  
  9.716279515771e+06  ,-7.134534902906e+00  ,-9.581431928871e+00  ,-7.632593291186e+00  ,-1.008013390683e+01  ,-2.446897025966e+00  ,-2.447540615647e+00  
  9.772372209559e+06  ,-7.134934772990e+00  ,-9.586436688779e+00  ,-7.631617730928e+00  ,-1.008374489527e+01  ,-2.451501915789e+00  ,-2.452127164338e+00  
  9.828788730001e+06  ,-7.135336927113e+00  ,-9.591478390999e+00  ,-7.630635899634e+00  ,-1.008738121152e+01  ,-2.456141463886e+00  ,-2.456745311890e+00  
  9.885530946570e+06  ,-7.135741026176e+00  ,-9.596554288996e+00  ,-7.629647984710e+00  ,-1.009104057171e+01  ,-2.460813262820e+00  ,-2.461392586997e+00  
  9.942600739530e+06  ,-7.136146737710e+00  ,-9.601661537745e+00  ,-7.628654177302e+00  ,-1.009472059446e+01  ,-2.465514800035e+00  ,-2.466066417162e+00  
  1.000000000000e+07  ,-7.136553732581e+00  ,-9.606797193362e+00  ,-7.627654672882e+00  ,-1.009841880195e+01  ,-2.470243460781e+00  ,-2.470764129064e+00  
  1.005773063002e+07  ,-7.136961687311e+00  ,-9.611958215875e+00  ,-7.626649670647e+00  ,-1.010213262160e+01  ,-2.474996528563e+00  ,-2.475482950953e+00  
  1.011579454260e+07  ,-7.137370283855e+00  ,-9.617141471532e+00  ,-7.625639373809e+00  ,-1.010585938873e+01  ,-2.479771187677e+00  ,-2.480220014917e+00  
  1.017419366181e+07  ,-7.137779210740e+00  ,-9.622343736755e+00  ,-7.624623991129e+00  ,-1.010959635095e+01  ,-2.484564526015e+00  ,-2.484972359818e+00  
  1.023292992281e+07  ,-7.138188162754e+00  ,-9.627561699957e+00  ,-7.623603734987e+00  ,-1.011334066846e+01  ,-2.489373537203e+00  ,-2.489736933471e+00  
  1.029200527194e+07  ,-7.138596841312e+00  ,-9.632791965902e+00  ,-7.622578823314e+00  ,-1.011708942104e+01  ,-2.494195124590e+00  ,-2.494510597723e+00  
  1.035142166679e+07  ,-7.139004955734e+00  ,-9.638031060730e+00  ,-7.621549479142e+00  ,-1.012083961030e+01  ,-2.499026104995e+00  ,-2.499290131156e+00  
  1.041118107623e+07  ,-7.139412221233e+00  ,-9.643275434309e+00  ,-7.620515930563e+00  ,-1.012458816574e+01  ,-2.503863213076e+00  ,-2.504072235180e+00  
  1.047128548051e+07  ,-7.139818363422e+00  ,-9.648521469716e+00  ,-7.619478411785e+00  ,-1.012833194946e+01  ,-2.508703106294e+00  ,-2.508853537675e+00  
  1.053173687130e+07  ,-7.140223114763e+00  ,-9.653765485178e+00  ,-7.618437162340e+00  ,-1.013206776270e+01  ,-2.513542370415e+00  ,-2.513630600362e+00  
  1.059253725177e+07  ,-7.140626217872e+00  ,-9.659003743686e+00  ,-7.617392428043e+00  ,-1.013579235239e+01  ,-2.518377525813e+00  ,-2.518399924351e+00  
  1.065368863668e+07  ,-7.141027423026e+00  ,-9.664232457265e+00  ,-7.616344461327e+00  ,-1.013950241841e+01  ,-2.523205034239e+00  ,-2.523157957082e+00  
  1.071519305238e+07  ,-7.141426490675e+00  ,-9.669447796746e+00  ,-7.615293520712e+00  ,-1.014319462150e+01  ,-2.528021306071e+00  ,-2.527901100785e+00  
  1.077705253694e+07  ,-7.141823193116e+00  ,-9.674645901738e+00  ,-7.614239871709e+00  ,-1.014686559195e+01  ,-2.532822708621e+00  ,-2.532625720246e+00  
  1.083926914021e+07  ,-7.142217311142e+00  ,-9.679822885885e+00  ,-7.613183786953e+00  ,-1.015051193892e+01  ,-2.537605574743e+00  ,-2.537328151969e+00  
  1.090184492385e+07  ,-7.142608636993e+00  ,-9.684974849723e+00  ,-7.612125546142e+00  ,-1.015413026062e+01  ,-2.542366212730e+00  ,-2.542004714475e+00  
  1.096478196143e+07  ,-7.142996974579e+00  ,-9.690097890608e+00  ,-7.611065436816e+00  ,-1.015771715518e+01  ,-2.547100916029e+00  ,-2.546651718365e+00  
  1.102808233850e+07  ,-7.143382138615e+00  ,-9.695188113298e+00  ,-7.610003753956e+00  ,-1.016126923206e+01  ,-2.551805974683e+00  ,-2.551265478108e+00  
  1.109174815262e+07  ,-7.143763957938e+00  ,-9.700241645544e+00  ,-7.608940801016e+00  ,-1.016478312492e+01  ,-2.556477687606e+00  ,-2.555842323905e+00  
  1.115578151351e+07  ,-7.144142271761e+00  ,-9.705254645978e+00  ,-7.607876889413e+00  ,-1.016825550429e+01  ,-2.561112374217e+00  ,-2.560378614878e+00  
  1.122018454302e+07  ,-7.144516932873e+00  ,-9.710223321217e+00  ,-7.606812339134e+00  ,-1.017168309185e+01  ,-2.565706388343e+00  ,-2.564870752718e+00  
  1.128495937528e+07  ,-7.144887807670e+00  ,-9.715143941140e+00  ,-7.605747478631e+00  ,-1.017506267532e+01  ,-2.570256133470e+00  ,-2.569315196686e+00  
  1.135010815672e+07  ,-7.145254775746e+00  ,-9.720012852199e+00  ,-7.604682646185e+00  ,-1.017839112500e+01  ,-2.574758076453e+00  ,-2.573708478816e+00  
  1.141563304619e+07  ,-7.145617731810e+00  ,-9.724826495905e+00  ,-7.603618188169e+00  ,-1.018166540852e+01  ,-2.579208764095e+00  ,-2.578047220352e+00  
  1.148153621497e+07  ,-7.145976582787e+00  ,-9.729581423562e+00  ,-7.602554461311e+00  ,-1.018488261042e+01  ,-2.583604840775e+00  ,-2.582328149109e+00  
  1.154781984690e+07  ,-7.146331252245e+00  ,-9.734274317316e+00  ,-7.601491831213e+00  ,-1.018803994887e+01  ,-2.587943065071e+00  ,-2.586548117655e+00  
  1.161448613840e+07  ,-7.146681678027e+00  ,-9.738902007015e+00  ,-7.600430674070e+00  ,-1.019113479624e+01  ,-2.592220328988e+00  ,-2.590704122169e+00  
  1.168153729861e+07  ,-7.147027812441e+00  ,-9.743461489741e+00  ,-7.599371375221e+00  ,-1.019416469722e+01  ,-2.596433677300e+00  ,-2.594793321994e+00  
  1.174897554940e+07  ,-7.147369624606e+00  ,-9.747949952402e+00  ,-7.598314330799e+00  ,-1.019712739211e+01  ,-2.600580327796e+00  ,-2.598813061308e+00  
  1.181680312545e+07  ,-7.147707098837e+00  ,-9.752364791618e+00  ,-7.597259946912e+00  ,-1.020002083639e+01  ,-2.604657692780e+00  ,-2.602760889476e+00  
  1.188502227437e+07  ,-7.148040236199e+00  ,-9.756703636150e+00  ,-7.596208640129e+00  ,-1.020284322412e+01  ,-2.608663399951e+00  ,-2.606634583992e+00  
  1.195363525674e+07  ,-7.148369052439e+00  ,-9.760964368481e+00  ,-7.595160837432e+00  ,-1.020559301062e+01  ,-2.612595316042e+00  ,-2.610432173190e+00  
  1.202264434617e+07  ,-7.148693581060e+00  ,-9.765145150623e+00  ,-7.594116976746e+00  ,-1.020826893697e+01  ,-2.616451569563e+00  ,-2.614151960222e+00  
  1.209205182943e+07  ,-7.149013871683e+00  ,-9.769244446406e+00  ,-7.593077506178e+00  ,-1.021087005306e+01  ,-2.620230574723e+00  ,-2.617792546885e+00  
  1.216186000646e+07  ,-7.149329990762e+00  ,-9.773261046487e+00  ,-7.592042884511e+00  ,-1.021339574379e+01  ,-2.623931055725e+00  ,-2.621352859280e+00  
  1.223207119050e+07  ,-7.149642020747e+00  ,-9.777194092734e+00  ,-7.591013581237e+00  ,-1.021584575324e+01  ,-2.627552071987e+00  ,-2.624832172004e+00  
  1.230268770812e+07  ,-7.149950061637e+00  ,-9.781043104881e+00  ,-7.589990076205e+00  ,-1.021822021109e+01  ,-2.631093043244e+00  ,-2.628230134885e+00  
  1.237371189935e+07  ,-7.150254229446e+00  ,-9.784808004200e+00  ,-7.588972859774e+00  ,-1.022051965794e+01  ,-2.634553774754e+00  ,-2.631546798167e+00  
  1.244514611771e+07  ,-7.150554657257e+00  ,-9.788489140015e+00  ,-7.587962431918e+00  ,-1.022274507055e+01  ,-2.637934482758e+00  ,-2.634782638633e+00  
  1.251699273032e+07  ,-7.150851494147e+00  ,-9.792087314708e+00  ,-7.586959303361e+00  ,-1.022489788922e+01  ,-2.641235820561e+00  ,-2.637938585862e+00  
  1.258925411794e+07  ,-7.151144905056e+00  ,-9.795603807813e+00  ,-7.585963993707e+00  ,-1.022698004101e+01  ,-2.644458902757e+00  ,-2.641016047304e+00  
  1.266193267511e+07  ,-7.151435071267e+00  ,-9.799040402544e+00  ,-7.584977031935e+00  ,-1.022899396578e+01  ,-2.647605331277e+00  ,-2.644016933847e+00  
  1.273503081017e+07  ,-7.151722188879e+00  ,-9.802399406519e+00  ,-7.583998955721e+00  ,-1.023094263981e+01  ,-2.650677217639e+00  ,-2.646943684089e+00  
  1.280855094536e+07  ,-7.152006469357e+00  ,-9.805683677018e+00  ,-7.583030311322e+00  ,-1.023282959938e+01  ,-2.653677207660e+00  ,-2.649799288055e+00  
  1.288249551693e+07  ,-7.152288138132e+00  ,-9.808896640713e+00  ,-7.582071651542e+00  ,-1.023465896079e+01  ,-2.656608502581e+00  ,-2.652587309245e+00  
  1.295686697517e+07  ,-7.152567434296e+00  ,-9.812042313364e+00  ,-7.581123537172e+00  ,-1.023643544286e+01  ,-2.659474879068e+00  ,-2.655311905689e+00  
  1.303166778452e+07  ,-7.152844609827e+00  ,-9.815125318225e+00  ,-7.580186533661e+00  ,-1.023816438195e+01  ,-2.662280708398e+00  ,-2.657977848292e+00  
  1.310690042366e+07  ,-7.153119928576e+00  ,-9.818150900330e+00  ,-7.579261212352e+00  ,-1.023985175021e+01  ,-2.665030971754e+00  ,-2.660590537862e+00  
  1.318256738556e+07  ,-7.153393664671e+00  ,-9.821124938979e+00  ,-7.578348147833e+00  ,-1.024150416627e+01  ,-2.667731274308e+00  ,-2.663156018442e+00  
  1.325867117761e+07  ,-7.153666102711e+00  ,-9.824053957437e+00  ,-7.577447917283e+00  ,-1.024312890521e+01  ,-2.670387854726e+00  ,-2.665680987932e+00  
  1.333521432163e+07  ,-7.153937534779e+00  ,-9.826945127324e+00  ,-7.576561099261e+00  ,-1.024473390477e+01  ,-2.673007592545e+00  ,-2.668172805505e+00  
  1.341219935405e+07  ,-7.154208260025e+00  ,-9.829806269337e+00  ,-7.575688271403e+00  ,-1.024632776496e+01  ,-2.675598009313e+00  ,-2.670639493558e+00  
  1.348962882592e+07  ,-7.154478582820e+00  ,-9.832645850292e+00  ,-7.574830010212e+00  ,-1.024791974591e+01  ,-2.678167267472e+00  ,-2.673089735695e+00  
  1.356750530300e+07  ,-7.154748809927e+00  ,-9.835472971042e+00  ,-7.573986887708e+00  ,-1.024951975697e+01  ,-2.680724161114e+00  ,-2.675532869263e+00  
  1.364583136589e+07  ,-7.155019249911e+00  ,-9.838297352840e+00  ,-7.573159469435e+00  ,-1.025113834068e+01  ,-2.683278102929e+00  ,-2.677978871245e+00  
  1.372460961008e+07  ,-7.155290211214e+00  ,-9.841129314377e+00  ,-7.572348313578e+00  ,-1.025278665188e+01  ,-2.685839103164e+00  ,-2.680438338298e+00  
  1.380384264603e+07  ,-7.155561997412e+00  ,-9.843979737811e+00  ,-7.571553967220e+00  ,-1.025447642412e+01  ,-2.688417740399e+00  ,-2.682922456901e+00  
  1.388353309929e+07  ,-7.155834906719e+00  ,-9.846860032575e+00  ,-7.570776964290e+00  ,-1.025621993292e+01  ,-2.691025125856e+00  ,-2.685442968627e+00  
  1.396368361056e+07  ,-7.156109228734e+00  ,-9.849782085850e+00  ,-7.570017822885e+00  ,-1.025802994571e+01  ,-2.693672857116e+00  ,-2.688012122830e+00  
  1.404429683578e+07  ,-7.156385242104e+00  ,-9.852758203853e+00  ,-7.569277042170e+00  ,-1.025991966342e+01  ,-2.696372961749e+00  ,-2.690642621252e+00  
