  Time                 , V(N00099)-V(N00103)  , V(N00115)-V(N00119)  , (V(N00099)+V(N00103))/2, (V(N00115)+V(N00119))/2, V(N00099)            , V(N00103)            , V(N00115)            , V(N00119)            
  4.366818359199e-08  ,-1.526022179486e+00  ,5.743218200834e-01  ,8.999569087663e-01  ,9.085122338560e-01  ,1.369458190233e-01  ,1.662967998509e+00  ,1.195673143898e+00  ,6.213513238144e-01  
  4.376818435344e-08  ,-1.532677281505e+00  ,5.820721994878e-01  ,8.999569761298e-01  ,9.086151931364e-01  ,1.336183353771e-01  ,1.666295616883e+00  ,1.199651292880e+00  ,6.175790933925e-01  
  4.386818511489e-08  ,-1.538365820171e+00  ,5.895536600259e-01  ,8.999570475139e-01  ,9.087130168324e-01  ,1.307741374283e-01  ,1.669139957599e+00  ,1.203489846845e+00  ,6.139361868194e-01  
  4.396818587634e-08  ,-1.543082672621e+00  ,5.967592258389e-01  ,8.999571228473e-01  ,9.088055214425e-01  ,1.284157865368e-01  ,1.671498459158e+00  ,1.207185134362e+00  ,6.104259085230e-01  
  4.406818663779e-08  ,-1.546825386300e+00  ,6.036845980869e-01  ,8.999572020768e-01  ,9.088925948845e-01  ,1.265445089269e-01  ,1.673369895227e+00  ,1.210734893928e+00  ,6.070502958411e-01  
  4.416818739924e-08  ,-1.549592265445e+00  ,6.103263437599e-01  ,8.999572851561e-01  ,9.089741485786e-01  ,1.251611524338e-01  ,1.674753417878e+00  ,1.214137320458e+00  ,6.038109766986e-01  
  4.426818816069e-08  ,-1.551380913667e+00  ,6.166787506213e-01  ,8.999573720040e-01  ,9.090500369951e-01  ,1.242669151704e-01  ,1.675647828838e+00  ,1.217389412306e+00  ,6.007106616845e-01  
  4.436818892214e-08  ,-1.552190234436e+00  ,6.227373273368e-01  ,8.999574625484e-01  ,9.091201496904e-01  ,1.238623453304e-01  ,1.676052579766e+00  ,1.220488813359e+00  ,5.977514860219e-01  
  4.446818968359e-08  ,-1.552019741150e+00  ,6.284977184454e-01  ,8.999575567142e-01  ,9.091843833598e-01  ,1.239476861391e-01  ,1.675967427289e+00  ,1.223433242583e+00  ,5.949355241371e-01  
  4.456819044504e-08  ,-1.550869668753e+00  ,6.339550326395e-01  ,8.999576544102e-01  ,9.092426277356e-01  ,1.245228200339e-01  ,1.675392488786e+00  ,1.226220144055e+00  ,5.922651114158e-01  
  4.466819120649e-08  ,-1.548740566373e+00  ,6.391065700817e-01  ,8.999577555819e-01  ,9.092948249214e-01  ,1.255874723954e-01  ,1.674328038768e+00  ,1.228848109962e+00  ,5.897415398805e-01  
  4.476819196794e-08  ,-1.545633822656e+00  ,6.439477032969e-01  ,8.999578601337e-01  ,9.093408786448e-01  ,1.271409488055e-01  ,1.672774771462e+00  ,1.231314730293e+00  ,5.873670269964e-01  
  4.486819272939e-08  ,-1.541551415169e+00  ,6.484746519071e-01  ,8.999579679837e-01  ,9.093807157119e-01  ,1.291822603990e-01  ,1.670733675568e+00  ,1.233618041665e+00  ,5.851433897583e-01  
  4.496819349084e-08  ,-1.536496425251e+00  ,6.526832118982e-01  ,8.999580790409e-01  ,9.094142600069e-01  ,1.317098664152e-01  ,1.668206291667e+00  ,1.235755865956e+00  ,5.830726540578e-01  
  4.506819425229e-08  ,-1.530471791126e+00  ,6.565703408153e-01  ,8.999581932355e-01  ,9.094414601627e-01  ,1.347222976727e-01  ,1.665194088798e+00  ,1.237726630570e+00  ,5.811562897551e-01  
  4.516819501373e-08  ,-1.523481180158e+00  ,6.601328674882e-01  ,8.999583104919e-01  ,9.094622653762e-01  ,1.382177204130e-01  ,1.661698900571e+00  ,1.239528699120e+00  ,5.793958316321e-01  
  4.526819577518e-08  ,-1.515527805473e+00  ,6.633684407355e-01  ,8.999584307506e-01  ,9.094766398881e-01  ,1.421945280143e-01  ,1.657722333487e+00  ,1.241160860256e+00  ,5.777924195204e-01  
  4.536819653663e-08  ,-1.506618489838e+00  ,6.662727839348e-01  ,8.999585539041e-01  ,9.094845224411e-01  ,1.466493089854e-01  ,1.653267798823e+00  ,1.242620914409e+00  ,5.763481304737e-01  
  4.546819729808e-08  ,-1.496758355177e+00  ,6.688434284655e-01  ,8.999586798906e-01  ,9.094858817967e-01  ,1.515795023021e-01  ,1.648337857479e+00  ,1.243907596029e+00  ,5.750641675640e-01  
  4.556819805953e-08  ,-1.485951888084e+00  ,6.710784477514e-01  ,8.999588086566e-01  ,9.094806945961e-01  ,1.569828646144e-01  ,1.642934752699e+00  ,1.245019918472e+00  ,5.739414707204e-01  
  4.566819882098e-08  ,-1.474207172905e+00  ,6.729747094065e-01  ,8.999589401103e-01  ,9.094689242551e-01  ,1.628553536577e-01  ,1.637062526563e+00  ,1.245956278958e+00  ,5.729815695518e-01  
  4.576819958243e-08  ,-1.461531664550e+00  ,6.745298882353e-01  ,8.999590741807e-01  ,9.094505459317e-01  ,1.691932419059e-01  ,1.630724906455e+00  ,1.246715490049e+00  ,5.721856018140e-01  
  4.586820034388e-08  ,-1.447934718050e+00  ,6.757415088089e-01  ,8.999592107943e-01  ,9.094255349549e-01  ,1.759918517692e-01  ,1.623926569819e+00  ,1.247296289359e+00  ,5.715547805505e-01  
  4.596820110533e-08  ,-1.433422073039e+00  ,6.766082742981e-01  ,8.999593499019e-01  ,9.093938792866e-01  ,1.832483133822e-01  ,1.616670386422e+00  ,1.247698016436e+00  ,5.710897421376e-01  
  4.606820186678e-08  ,-1.418004203505e+00  ,6.771280344084e-01  ,8.999594914158e-01  ,9.093555598654e-01  ,1.909573896633e-01  ,1.608961593168e+00  ,1.247919577070e+00  ,5.707915426612e-01  
  4.616820262823e-08  ,-1.401690839115e+00  ,6.772991730338e-01  ,8.999596352621e-01  ,9.093105641510e-01  ,1.991142157044e-01  ,1.600805054820e+00  ,1.247960150668e+00  ,5.706609776341e-01  
  4.626820338968e-08  ,-1.384493969220e+00  ,6.771200539223e-01  ,8.999597813549e-01  ,9.092588817508e-01  ,2.077127967450e-01  ,1.592206765965e+00  ,1.247818908712e+00  ,5.706988547897e-01  
  4.636820415113e-08  ,-1.366423226829e+00  ,6.765896228411e-01  ,8.999599296206e-01  ,9.092005081754e-01  ,2.167483162063e-01  ,1.583171543035e+00  ,1.247495319596e+00  ,5.709056967549e-01  
  4.646820491258e-08  ,-1.347486791133e+00  ,6.757071118173e-01  ,8.999600799920e-01  ,9.091354414575e-01  ,2.262166844256e-01  ,1.573703475559e+00  ,1.246988997366e+00  ,5.712818855488e-01  
  4.656820567403e-08  ,-1.327701017859e+00  ,6.744712557180e-01  ,8.999602323395e-01  ,9.090636822252e-01  ,2.361097234102e-01  ,1.563810741269e+00  ,1.246299310084e+00  ,5.718280543662e-01  
  4.666820643547e-08  ,-1.307074301114e+00  ,6.728816213363e-01  ,8.999603865965e-01  ,9.089852346620e-01  ,2.464232360397e-01  ,1.553497537153e+00  ,1.245426045330e+00  ,5.725444239939e-01  
  4.676820719692e-08  ,-1.285623880100e+00  ,6.709375351110e-01  ,8.999605426294e-01  ,9.089001121931e-01  ,2.571486025792e-01  ,1.542772482680e+00  ,1.244368879749e+00  ,5.734313446376e-01  
  4.686820795837e-08  ,-1.263358823354e+00  ,6.686388216067e-01  ,8.999607003625e-01  ,9.088083259215e-01  ,2.682812886854e-01  ,1.531640112040e+00  ,1.243127736725e+00  ,5.744889151182e-01  
  4.696820871982e-08  ,-1.240295381079e+00  ,6.659853040730e-01  ,8.999608596596e-01  ,9.087098991206e-01  ,2.798131691198e-01  ,1.520108550199e+00  ,1.241702551157e+00  ,5.757172470841e-01  
  4.706820948127e-08  ,-1.216448129265e+00  ,6.629770783764e-01  ,8.999610204002e-01  ,9.086048592563e-01  ,2.917369557677e-01  ,1.508185085033e+00  ,1.240093398445e+00  ,5.771163200682e-01  
  4.716821024272e-08  ,-1.191832084259e+00  ,6.596144378542e-01  ,8.999611824654e-01  ,9.084932401368e-01  ,3.040451403357e-01  ,1.495877224595e+00  ,1.238300459064e+00  ,5.786860212097e-01  
  4.726821100417e-08  ,-1.166462723287e+00  ,6.558978741979e-01  ,8.999613457273e-01  ,9.083750819257e-01  ,3.167299840838e-01  ,1.483192707371e+00  ,1.236324019025e+00  ,5.804261448268e-01  
  4.736821176562e-08  ,-1.140355989500e+00  ,6.518280782351e-01  ,8.999615100531e-01  ,9.082504309307e-01  ,3.297835153030e-01  ,1.470139504803e+00  ,1.234164470048e+00  ,5.823363918132e-01  
  4.746821252707e-08  ,-1.113528289034e+00  ,6.474059406507e-01  ,8.999616753111e-01  ,9.081193394613e-01  ,3.431975307942e-01  ,1.456725819828e+00  ,1.231822309787e+00  ,5.844163691360e-01  
  4.756821328852e-08  ,-1.085996484103e+00  ,6.426325525500e-01  ,8.999618413624e-01  ,9.079818659370e-01  ,3.569635993110e-01  ,1.442960083414e+00  ,1.229298142212e+00  ,5.866655896620e-01  
  4.766821404997e-08  ,-1.057780730919e+00  ,6.375094601469e-01  ,8.999620080552e-01  ,9.078380869315e-01  ,3.710716425957e-01  ,1.428852373515e+00  ,1.226592817005e+00  ,5.890833568581e-01  
  4.776821481142e-08  ,-1.028892876802e+00  ,6.320376809213e-01  ,8.999621752986e-01  ,9.076880501497e-01  ,3.855157368977e-01  ,1.414408613700e+00  ,1.223706890610e+00  ,5.916692096891e-01  
  4.786821557287e-08  ,-9.993570247500e-01  ,6.262194507223e-01  ,8.999623429111e-01  ,9.075318563866e-01  ,4.002838305361e-01  ,1.399640855286e+00  ,1.220641581748e+00  ,5.944221310255e-01  
  4.796821633432e-08  ,-9.691897010075e-01  ,6.200565128932e-01  ,8.999625107798e-01  ,9.073695792789e-01  ,4.153676602760e-01  ,1.384557361284e+00  ,1.217397835725e+00  ,5.973413228323e-01  
  4.806821709577e-08  ,-9.384091303968e-01  ,6.135509142760e-01  ,8.999626787834e-01  ,9.072013021726e-01  ,4.307581135850e-01  ,1.369167243982e+00  ,1.213976759311e+00  ,6.004258450346e-01  
  4.816821785721e-08  ,-9.070296965358e-01  ,6.067043398764e-01  ,8.999628468219e-01  ,9.070270915023e-01  ,4.464479985540e-01  ,1.353477695090e+00  ,1.210379261440e+00  ,6.036749215641e-01  
  4.826821861866e-08  ,-8.750791919619e-01  ,5.995202261215e-01  ,8.999630147169e-01  ,9.068470778364e-01  ,4.624234187359e-01  ,1.337502610698e+00  ,1.206607190897e+00  ,6.070869647757e-01  
  4.836821938011e-08  ,-8.425755887003e-01  ,5.920010257627e-01  ,8.999631823720e-01  ,9.066613483566e-01  ,4.786753880219e-01  ,1.321250976722e+00  ,1.202661861238e+00  ,6.106608354752e-01  
  4.846822014156e-08  ,-8.095337450974e-01  ,5.841488251206e-01  ,8.999633497023e-01  ,9.064699751904e-01  ,4.951964771536e-01  ,1.304730222251e+00  ,1.198544387751e+00  ,6.143955626301e-01  
  4.856822090301e-08  ,-7.759825702405e-01  ,5.759678571613e-01  ,8.999635165503e-01  ,9.062731000728e-01  ,5.119722314301e-01  ,1.287954801671e+00  ,1.194257028653e+00  ,6.182891714921e-01  
  4.866822166446e-08  ,-7.419362731432e-01  ,5.674603337869e-01  ,8.999636828446e-01  ,9.060707935238e-01  ,5.289955462730e-01  ,1.270931819416e+00  ,1.189800960417e+00  ,6.223406266303e-01  
  4.876822242591e-08  ,-7.074199528762e-01  ,5.586302559830e-01  ,8.999638484656e-01  ,9.058631808029e-01  ,5.462538720274e-01  ,1.253673824904e+00  ,1.185178308794e+00  ,6.265480528114e-01  
  4.886822318736e-08  ,-6.724590210483e-01  ,5.494819488475e-01  ,8.999640133027e-01  ,9.056503917707e-01  ,5.637345027785e-01  ,1.236193523827e+00  ,1.180391366194e+00  ,6.309094173470e-01  
  4.896822394881e-08  ,-6.370681829781e-01  ,5.400180125379e-01  ,8.999641772911e-01  ,9.054325024211e-01  ,5.814300858020e-01  ,1.218498268780e+00  ,1.175441508690e+00  ,6.354234961522e-01  
  4.906822471026e-08  ,-6.012734359070e-01  ,5.302431252151e-01  ,8.999643403123e-01  ,9.052096475045e-01  ,5.993276223588e-01  ,1.200601058266e+00  ,1.170331210112e+00  ,6.400880848970e-01  
  4.916822547171e-08  ,-5.650974427754e-01  ,5.201615379574e-01  ,8.999645022647e-01  ,9.049819459989e-01  ,6.174157808771e-01  ,1.182513223652e+00  ,1.165062714978e+00  ,6.449011770202e-01  
  4.926822623316e-08  ,-5.285667427820e-01  ,5.097784678200e-01  ,8.999646630516e-01  ,9.047495411570e-01  ,6.356812916607e-01  ,1.164248034443e+00  ,1.159638775067e+00  ,6.498603072470e-01  
  4.936822699461e-08  ,-4.916966830924e-01  ,4.990970210483e-01  ,8.999648226052e-01  ,9.045125173375e-01  ,6.541164810590e-01  ,1.145813164151e+00  ,1.154061027862e+00  ,6.549640068133e-01  
  4.946822775606e-08  ,-4.545181479920e-01  ,4.881235957701e-01  ,8.999649807901e-01  ,9.042710476275e-01  ,6.727059067941e-01  ,1.127224054786e+00  ,1.148332845512e+00  ,6.602092497424e-01  
  4.956822851751e-08  ,-4.170468223106e-01  ,4.768615449465e-01  ,8.999651375387e-01  ,9.040252225100e-01  ,6.914417263834e-01  ,1.108488548694e+00  ,1.142455994983e+00  ,6.655944500368e-01  
  4.966822927895e-08  ,-3.793103456372e-01  ,4.653168577492e-01  ,8.999652927320e-01  ,9.037752040509e-01  ,7.103101199134e-01  ,1.089620465551e+00  ,1.136433632925e+00  ,6.711167751763e-01  
  4.976823004040e-08  ,-3.413365127795e-01  ,4.534958246245e-01  ,8.999654462534e-01  ,9.035211640140e-01  ,7.292971898636e-01  ,1.070633702643e+00  ,1.130269076326e+00  ,6.767732517017e-01  
  4.986823080185e-08  ,-3.031413097975e-01  ,4.414021587588e-01  ,8.999655980340e-01  ,9.032632045769e-01  ,7.483949431352e-01  ,1.051536252933e+00  ,1.123964283956e+00  ,6.825621251975e-01  
  4.996823156330e-08  ,-2.647528928997e-01  ,4.290424753528e-01  ,8.999657479441e-01  ,9.030015085480e-01  ,7.675893014942e-01  ,1.032342194394e+00  ,1.117522746224e+00  ,6.884802708716e-01  
  5.006823232475e-08  ,-2.261956115616e-01  ,4.164226646422e-01  ,8.999658958683e-01  ,9.027362402937e-01  ,7.868680900874e-01  ,1.013063701649e+00  ,1.110947572615e+00  ,6.945249079726e-01  
  5.016823308620e-08  ,-1.874979032331e-01  ,4.035498306602e-01  ,8.999660416924e-01  ,9.024676001561e-01  ,8.062170900759e-01  ,9.937149933090e-01  ,1.104242515486e+00  ,7.006926848260e-01  
  5.026823384765e-08  ,-1.486813530139e-01  ,3.904295592905e-01  ,8.999661853236e-01  ,9.021957471345e-01  ,8.256255088167e-01  ,9.743068618306e-01  ,1.097410526780e+00  ,7.069809674892e-01  
  5.036823460910e-08  ,-1.097636317633e-01  ,3.770664665606e-01  ,8.999663266774e-01  ,9.019208130941e-01  ,8.450845107957e-01  ,9.548481425590e-01  ,1.090454046374e+00  ,7.133875798138e-01  
  5.046823537055e-08  ,-7.077481054997e-02  ,3.634684869174e-01  ,8.999664656110e-01  ,9.016430252786e-01  ,8.645790603361e-01  ,9.353538708860e-01  ,1.083377268737e+00  ,7.199087818199e-01  
  5.056823613200e-08  ,-3.174362633095e-02  ,3.496434853302e-01  ,8.999666020032e-01  ,9.013626099460e-01  ,8.840947888377e-01  ,9.158384151687e-01  ,1.076184352611e+00  ,7.265408672809e-01  
  5.066823689345e-08  ,7.313480304281e-03  ,3.355960594958e-01  ,8.999667357844e-01  ,9.010796993701e-01  ,9.036234759365e-01  ,8.963099956322e-01  ,1.068877729118e+00  ,7.332816696222e-01  
  5.076823765490e-08  ,4.636365728435e-02  ,3.213355559017e-01  ,8.999668668136e-01  ,9.007945616377e-01  ,9.231486954558e-01  ,8.767850381714e-01  ,1.061462339589e+00  ,7.401267836868e-01  
  5.086823841635e-08  ,8.539041550514e-02  ,3.068667721179e-01  ,8.999669950182e-01  ,9.005073333585e-01  ,9.426622027707e-01  ,8.572717872656e-01  ,1.053940719417e+00  ,7.470739472995e-01  
  5.096823917780e-08  ,1.243608681449e-01  ,2.921994470722e-01  ,8.999671202690e-01  ,9.002182898760e-01  ,9.621475543415e-01  ,8.377866861966e-01  ,1.046318013412e+00  ,7.541185663399e-01  
  5.106823993925e-08  ,1.632585544704e-01  ,2.773385683053e-01  ,8.999672425026e-01  ,8.999275704471e-01  ,9.815965197378e-01  ,8.183379652674e-01  ,1.038596854600e+00  ,7.612582862945e-01  
  5.116824070069e-08  ,2.020546427598e-01  ,2.622929550176e-01  ,8.999673616087e-01  ,8.996354195549e-01  ,1.000994682989e+00  ,7.989400402288e-01  ,1.030781897064e+00  ,7.684889420460e-01  
  5.126824146214e-08  ,2.407244819889e-01  ,2.470703360913e-01  ,8.999674775010e-01  ,8.993420476139e-01  ,1.020329718495e+00  ,7.796052365066e-01  ,1.022877215660e+00  ,7.758068795682e-01  
  5.136824222359e-08  ,2.792396647809e-01  ,2.316799034410e-01  ,8.999675900952e-01  ,8.990476992635e-01  ,1.039587422486e+00  ,7.603477577047e-01  ,1.014887650984e+00  ,7.832077475430e-01  
  5.146824298504e-08  ,3.175839970364e-01  ,2.161269925723e-01  ,8.999676993356e-01  ,8.987525134782e-01  ,1.058759697854e+00  ,7.411757008174e-01  ,1.006816009764e+00  ,7.906890171920e-01  
  5.156824374649e-08  ,3.557291171803e-01  ,2.004210208260e-01  ,8.999678051270e-01  ,8.984567324048e-01  ,1.077832363717e+00  ,7.221032465369e-01  ,9.986672428178e-01  ,7.982462219918e-01  
  5.166824450794e-08  ,3.936469400183e-01  ,1.845716010535e-01  ,8.999679073981e-01  ,8.981605951499e-01  ,1.096791377407e+00  ,7.031444373889e-01  ,9.904463956766e-01  ,8.058747946232e-01  
  5.176824526939e-08  ,4.313215057411e-01  ,1.685843007971e-01  ,8.999680061072e-01  ,8.978642368388e-01  ,1.115628758978e+00  ,6.843072532367e-01  ,9.821563872374e-01  ,8.135720864402e-01  
  5.186824603084e-08  ,4.687249056146e-01  ,1.524689348741e-01  ,8.999681011718e-01  ,8.975678922837e-01  ,1.134330553979e+00  ,6.656056483645e-01  ,9.738023597208e-01  ,8.213334248466e-01  
  5.196824679229e-08  ,5.058333770723e-01  ,1.362340486396e-01  ,8.999681925228e-01  ,8.972717597194e-01  ,1.152884881059e+00  ,6.470515039866e-01  ,9.653887840392e-01  ,8.291547353996e-01  
  5.206824755374e-08  ,5.426196675244e-01  ,1.198897458703e-01  ,8.999682801065e-01  ,8.969760679640e-01  ,1.171278113869e+00  ,6.286584463442e-01  ,9.569209408992e-01  ,8.370311950289e-01  
  5.216824831519e-08  ,5.790683134342e-01  ,1.034418628284e-01  ,8.999683638806e-01  ,8.966809469427e-01  ,1.189502520598e+00  ,6.104342071635e-01  ,9.484018783569e-01  ,8.449600155285e-01  
  5.226824907664e-08  ,6.151486224044e-01  ,8.690216058705e-02  ,8.999684437685e-01  ,8.963866554551e-01  ,1.207542754971e+00  ,5.923941325663e-01  ,9.398377357486e-01  ,8.529355751616e-01  
  5.236824983809e-08  ,6.508404843428e-01  ,7.027858714303e-02  ,8.999685197290e-01  ,8.960933648479e-01  ,1.225388761900e+00  ,5.745482775576e-01  ,9.312326584194e-01  ,8.609540712763e-01  
  5.246825059954e-08  ,6.861222972911e-01  ,5.357981463344e-02  ,8.999685917115e-01  ,8.958012603067e-01  ,1.243029740357e+00  ,5.569074430659e-01  ,9.225911676234e-01  ,8.690113529900e-01  
  5.256825136099e-08  ,7.209774433501e-01  ,3.681255556291e-02  ,8.999686596680e-01  ,8.955104840888e-01  ,1.260457381343e+00  ,5.394799379929e-01  ,9.139167618703e-01  ,8.771042063074e-01  
  5.266825212243e-08  ,7.553746465713e-01  ,1.998964721054e-02  ,8.999687235171e-01  ,8.952213064449e-01  ,1.277656046803e+00  ,5.222814002315e-01  ,9.052161300501e-01  ,8.852264828396e-01  
  5.276825288388e-08  ,7.892993182560e-01  ,3.117235245765e-03  ,8.999687832247e-01  ,8.949338555873e-01  ,1.294618442353e+00  ,5.053191240967e-01  ,8.964924732102e-01  ,8.933752379645e-01  
  5.286825364533e-08  ,8.227261324419e-01  ,-1.379388534448e-02  ,8.999688387305e-01  ,8.946483565069e-01  ,1.311331904951e+00  ,4.886057725095e-01  ,8.877514138346e-01  ,9.015452991791e-01  
  5.296825440678e-08  ,8.556338323906e-01  ,-3.073438938428e-02  ,8.999688899820e-01  ,8.943650035421e-01  ,1.327785806177e+00  ,4.721519737867e-01  ,8.789978088500e-01  ,9.097321982342e-01  
  5.306825516823e-08  ,8.879982788223e-01  ,-4.769333024925e-02  ,8.999689369353e-01  ,8.940840258698e-01  ,1.343968076347e+00  ,4.559697975242e-01  ,8.702373607452e-01  ,9.179306909944e-01  
  5.316825592968e-08  ,9.198058910129e-01  ,-6.466442348283e-02  ,8.999689795613e-01  ,8.938055558340e-01  ,1.359871925068e+00  ,4.400660340548e-01  ,8.614733440926e-01  ,9.261377675754e-01  
  5.326825669113e-08  ,9.510298776888e-01  ,-8.163506276636e-02  ,8.999690178030e-01  ,8.935298600349e-01  ,1.375483956647e+00  ,4.244540789586e-01  ,8.527123286517e-01  ,9.343473914181e-01  
  5.336825745258e-08  ,9.816570950524e-01  ,-9.859891618784e-02  ,8.999690516342e-01  ,8.932570730828e-01  ,1.390797599160e+00  ,4.091405041080e-01  ,8.439576149889e-01  ,9.425565311767e-01  
  5.346825821403e-08  ,1.011661681976e+00  ,-1.155432933456e-01  ,8.999690810084e-01  ,8.929874647567e-01  ,1.405799921997e+00  ,3.941382400202e-01  ,8.352158180839e-01  ,9.507591114295e-01  
  5.356825897548e-08  ,1.041031002835e+00  ,-1.324618292923e-01  ,8.999691059005e-01  ,8.927211701574e-01  ,1.420484607318e+00  ,3.794536044829e-01  ,8.264902555112e-01  ,9.589520848036e-01  
  5.366825973693e-08  ,1.069743177513e+00  ,-1.493433743230e-01  ,8.999691262713e-01  ,8.924584255207e-01  ,1.434840715028e+00  ,3.650975375149e-01  ,8.177867383592e-01  ,9.671301126822e-01  
  5.376826049838e-08  ,1.097777107632e+00  ,-1.661767578433e-01  ,8.999691421009e-01  ,8.921994665459e-01  ,1.448857695917e+00  ,3.510805882852e-01  ,8.091110876243e-01  ,9.752878454676e-01  
  5.386826125983e-08  ,1.125121025924e+00  ,-1.829555933893e-01  ,8.999691533812e-01  ,8.919444276915e-01  ,1.462529666343e+00  ,3.374086404191e-01  ,8.004666309969e-01  ,9.834222243862e-01  
  5.396826202128e-08  ,1.151754581330e+00  ,-1.996687054164e-01  ,8.999691600970e-01  ,8.916935439402e-01  ,1.475846450762e+00  ,3.240918694319e-01  ,7.918591912320e-01  ,9.915278966484e-01  
  5.406826278273e-08  ,1.177658223163e+00  ,-2.163049272513e-01  ,8.999691622467e-01  ,8.914470486940e-01  ,1.488798273828e+00  ,3.111400506654e-01  ,7.832945850684e-01  ,9.995995123197e-01  
  5.416826354417e-08  ,1.202817622745e+00  ,-2.328557653564e-01  ,8.999691598383e-01  ,8.912051174867e-01  ,1.501377971211e+00  ,2.985603484659e-01  ,7.747772348085e-01  ,1.007633000165e+00  
  5.426826430562e-08  ,1.227217606578e+00  ,-2.493120345472e-01  ,8.999691528767e-01  ,8.909679377729e-01  ,1.513577956166e+00  ,2.863603495880e-01  ,7.663119204993e-01  ,1.015623955047e+00  
  5.436826506707e-08  ,1.250846673623e+00  ,-2.656666824383e-01  ,8.999691413638e-01  ,8.907356515554e-01  ,1.525392478175e+00  ,2.745458045523e-01  ,7.579023103362e-01  ,1.023568992775e+00  
  5.446826582852e-08  ,1.273685872859e+00  ,-2.819079185481e-01  ,8.999691253094e-01  ,8.905084930923e-01  ,1.536812061739e+00  ,2.631261888800e-01  ,7.495545338182e-01  ,1.031462452366e+00  
  5.456826658997e-08  ,1.295720619399e+00  ,-2.980262852667e-01  ,8.999691047360e-01  ,8.902866442732e-01  ,1.547829414436e+00  ,2.521087950364e-01  ,7.412735016398e-01  ,1.039299786907e+00  
  5.466826735142e-08  ,1.316934766019e+00  ,-3.140108045263e-01  ,8.999690796771e-01  ,8.900703103560e-01  ,1.558436462687e+00  ,2.415016966677e-01  ,7.330649080928e-01  ,1.047075712619e+00  
  5.476826811287e-08  ,1.337316619130e+00  ,-3.298531616069e-01  ,8.999690501566e-01  ,8.898596428180e-01  ,1.568627359721e+00  ,2.313107405919e-01  ,7.249330620146e-01  ,1.054786223621e+00  
  5.486826887432e-08  ,1.356853908412e+00  ,-3.455443919509e-01  ,8.999690162026e-01  ,8.896548023457e-01  ,1.578395970409e+00  ,2.215420619966e-01  ,7.168826063703e-01  ,1.062426998321e+00  
  5.496826963577e-08  ,1.375537420796e+00  ,-3.610776317612e-01  ,8.999689778358e-01  ,8.894559101883e-01  ,1.587737688234e+00  ,2.122002674379e-01  ,7.089170943077e-01  ,1.069994726069e+00  
  5.506827039722e-08  ,1.393352100755e+00  ,-3.764414337982e-01  ,8.999689350930e-01  ,8.892631658992e-01  ,1.596644985470e+00  ,2.032928847158e-01  ,7.010424490001e-01  ,1.077483882798e+00  
  5.516827115867e-08  ,1.410284855081e+00  ,-3.916251594016e-01  ,8.999688880168e-01  ,8.890767479709e-01  ,1.605111315557e+00  ,1.948264604761e-01  ,6.932641682701e-01  ,1.084889327672e+00  
  5.526827192012e-08  ,1.426328599582e+00  ,-4.066227791179e-01  ,8.999688366290e-01  ,8.888967546036e-01  ,1.613133136420e+00  ,1.868045368378e-01  ,6.855853650446e-01  ,1.092208144163e+00  
  5.536827268157e-08  ,1.441471299757e+00  ,-4.214237946949e-01  ,8.999687809638e-01  ,8.887233537814e-01  ,1.620704430842e+00  ,1.792331310853e-01  ,6.780114564339e-01  ,1.099435251129e+00  
  5.546827344302e-08  ,1.455701906619e+00  ,-4.360178474466e-01  ,8.999687210602e-01  ,8.885567046520e-01  ,1.627819674370e+00  ,1.721177677505e-01  ,6.705477809287e-01  ,1.106565628375e+00  
  5.556827420447e-08  ,1.469014493823e+00  ,-4.503990787381e-01  ,8.999686569445e-01  ,8.883968953423e-01  ,1.634475903856e+00  ,1.654614100330e-01  ,6.631973559732e-01  ,1.113596434711e+00  
  5.566827496591e-08  ,1.481399060470e+00  ,-4.645573003531e-01  ,8.999685886590e-01  ,8.882440777656e-01  ,1.640668118894e+00  ,1.592690584242e-01  ,6.559654275891e-01  ,1.120522727942e+00  
  5.576827572736e-08  ,1.492846594076e+00  ,-4.784824915183e-01  ,8.999685162430e-01  ,8.880983982470e-01  ,1.646391813281e+00  ,1.535452192049e-01  ,6.488571524878e-01  ,1.127339644006e+00  
  5.586827648881e-08  ,1.503350863283e+00  ,-4.921671297871e-01  ,8.999684397280e-01  ,8.879599647607e-01  ,1.651643871370e+00  ,1.482930080865e-01  ,6.418763998671e-01  ,1.134043529654e+00  
  5.596827725026e-08  ,1.512907066622e+00  ,-5.056051568488e-01  ,8.999683591376e-01  ,8.878288633253e-01  ,1.656421892449e+00  ,1.435148258266e-01  ,6.350262849008e-01  ,1.140631441750e+00  
  5.606827801171e-08  ,1.521506630799e+00  ,-5.187850540608e-01  ,8.999682745201e-01  ,8.877052550125e-01  ,1.660721589920e+00  ,1.392149591205e-01  ,6.283127279821e-01  ,1.147097782043e+00  
  5.616827877316e-08  ,1.529145986227e+00  ,-5.317014030906e-01  ,8.999681859032e-01  ,8.875892133802e-01  ,1.664541179017e+00  ,1.353951927899e-01  ,6.217385118349e-01  ,1.153439914925e+00  
  5.626827953461e-08  ,1.535818610791e+00  ,-5.443434968399e-01  ,8.999680933445e-01  ,8.874808809059e-01  ,1.667877398740e+00  ,1.320587879492e-01  ,6.153091324859e-01  ,1.159652629326e+00  
