  Time                 , V(N00099)-V(N00103)  , V(N00115)-V(N00119)  , (V(N00099)+V(N00103))/2, (V(N00115)+V(N00119))/2, V(N00099)            , V(N00103)            , V(N00115)            , V(N00119)            
  4.935298731948e-08  ,-2.223349982254e-01  ,-4.265815810242e-01  ,8.999626406498e-01  ,9.002376381745e-01  ,7.887951415371e-01  ,1.011130139762e+00  ,6.869468476624e-01  ,1.113528428687e+00  
  4.945298808093e-08  ,-2.053561768201e-01  ,-4.292279194412e-01  ,8.999626990605e-01  ,9.002434742760e-01  ,7.972846106504e-01  ,1.002640787471e+00  ,6.856295145554e-01  ,1.114857433997e+00  
  4.955298884238e-08  ,-1.883448654744e-01  ,-4.318626358834e-01  ,8.999627573057e-01  ,9.002492049932e-01  ,8.057903245685e-01  ,9.941351900429e-01  ,6.843178870515e-01  ,1.116180522935e+00  
  4.965298960383e-08  ,-1.713034449167e-01  ,-4.344853482488e-01  ,8.999628153769e-01  ,9.002548155115e-01  ,8.143110929185e-01  ,9.856145378352e-01  ,6.830121413871e-01  ,1.117497489636e+00  
  4.975299036528e-08  ,-1.542338646081e-01  ,-4.370957452119e-01  ,8.999628732666e-01  ,9.002602939263e-01  ,8.228459409625e-01  ,9.770798055706e-01  ,6.817124213204e-01  ,1.118808166532e+00  
  4.985299112673e-08  ,-1.371394389216e-01  ,-4.396932985429e-01  ,8.999629309630e-01  ,9.002656202919e-01  ,8.313932115022e-01  ,9.685326504238e-01  ,6.804189710204e-01  ,1.120112269563e+00  
  4.995299188818e-08  ,-1.200234253101e-01  ,-4.422775007882e-01  ,8.999629884549e-01  ,9.002707761361e-01  ,8.399512757999e-01  ,9.599747011100e-01  ,6.791320257420e-01  ,1.121409526530e+00  
  5.005299264963e-08  ,-1.028882289856e-01  ,-4.448479635751e-01  ,8.999630457408e-01  ,9.002757478679e-01  ,8.485189312480e-01  ,9.514071602336e-01  ,6.778517660803e-01  ,1.122699729655e+00  
  5.015299341108e-08  ,-8.573574869564e-02  ,-4.474043705906e-01  ,8.999631028205e-01  ,9.002805246824e-01  ,8.570952284727e-01  ,9.428309771683e-01  ,6.765783393871e-01  ,1.123982709978e+00  
  5.025299417253e-08  ,-6.856957616631e-02  ,-4.499461117997e-01  ,8.999631596927e-01  ,9.002850863394e-01  ,8.656783716095e-01  ,9.342479477758e-01  ,6.753120304395e-01  ,1.125258142239e+00  
  5.035299493398e-08  ,-5.139194507128e-02  ,-4.524727947435e-01  ,8.999632163567e-01  ,9.002894207105e-01  ,8.742672438211e-01  ,9.256591888924e-01  ,6.740530233387e-01  ,1.126525818082e+00  
  5.045299569543e-08  ,-3.420545842691e-02  ,-4.549839932193e-01  ,8.999632728059e-01  ,9.002935154770e-01  ,8.828605435925e-01  ,9.170660020194e-01  ,6.728015188674e-01  ,1.127785512087e+00  
  5.055299645688e-08  ,-1.701217083132e-02  ,-4.574793786891e-01  ,8.999633290369e-01  ,9.002973617981e-01  ,8.914572436213e-01  ,9.084694144526e-01  ,6.715576724536e-01  ,1.129037051143e+00  
  5.065299721833e-08  ,1.839687544896e-04  ,-4.599583255238e-01  ,8.999633850477e-01  ,9.003009440143e-01  ,9.000553694250e-01  ,8.998714006705e-01  ,6.703217812524e-01  ,1.130280106776e+00  
  5.075299797978e-08  ,1.738106558815e-02  ,-4.624205362394e-01  ,8.999634408399e-01  ,9.003042554046e-01  ,9.086539736340e-01  ,8.912729080458e-01  ,6.690939872849e-01  ,1.131514523524e+00  
  5.085299874122e-08  ,3.457582410527e-02  ,-4.648654894416e-01  ,8.999634964149e-01  ,9.003072843897e-01  ,9.172514084675e-01  ,8.826755843623e-01  ,6.678745396689e-01  ,1.132740029110e+00  
  5.095299950267e-08  ,5.176547255546e-02  ,-4.672927367286e-01  ,8.999635517751e-01  ,9.003100217113e-01  ,9.258462880528e-01  ,8.740808154974e-01  ,6.666636533470e-01  ,1.133956390076e+00  
  5.105300026412e-08  ,6.894684797016e-02  ,-4.697017535235e-01  ,8.999636069255e-01  ,9.003124586238e-01  ,9.344370309106e-01  ,8.654901829404e-01  ,6.654615818621e-01  ,1.135163335386e+00  
  5.115300102557e-08  ,8.611756855930e-02  ,-4.720921391830e-01  ,8.999636618668e-01  ,9.003145902230e-01  ,9.430224461465e-01  ,8.569048775872e-01  ,6.642685206315e-01  ,1.136360659815e+00  
  5.125300178702e-08  ,1.032750531312e-01  ,-4.744634589463e-01  ,8.999637166013e-01  ,9.003164120206e-01  ,9.516012431669e-01  ,8.483261900357e-01  ,6.630846825474e-01  ,1.137548141494e+00  
  5.135300254847e-08  ,1.204166484558e-01  ,-4.768152660710e-01  ,8.999637711324e-01  ,9.003179203999e-01  ,9.601720953603e-01  ,8.397554469044e-01  ,6.619102873644e-01  ,1.138725553435e+00  
  5.145300330992e-08  ,1.375396728416e-01  ,-4.791471092753e-01  ,8.999638254642e-01  ,9.003191132216e-01  ,9.687336618850e-01  ,8.311939890434e-01  ,6.607455585839e-01  ,1.139892667859e+00  
  5.155300407137e-08  ,1.546414328454e-01  ,-4.814585353277e-01  ,8.999638796007e-01  ,9.003199902822e-01  ,9.772845960234e-01  ,8.226431631780e-01  ,6.595907226184e-01  ,1.141049257946e+00  
  5.165300483282e-08  ,1.717198901044e-01  ,-4.837492036213e-01  ,8.999639335436e-01  ,9.003205526562e-01  ,9.858238785958e-01  ,8.141039884914e-01  ,6.584459508455e-01  ,1.142195154467e+00  
  5.175300559427e-08  ,1.887712000689e-01  ,-4.860184700651e-01  ,8.999639872955e-01  ,9.003208041527e-01  ,9.943495873299e-01  ,8.055783872610e-01  ,6.573115691202e-01  ,1.143330039185e+00  
  5.185300635572e-08  ,2.057935547121e-01  ,-4.882660310525e-01  ,8.999640408564e-01  ,9.003207475994e-01  ,1.002860818212e+00  ,7.970672635003e-01  ,6.561877320731e-01  ,1.144453763126e+00  
  5.195300711717e-08  ,2.227833614458e-01  ,-4.904912790183e-01  ,8.999640942261e-01  ,9.003203890154e-01  ,1.011355774949e+00  ,7.885724135032e-01  ,6.550747495062e-01  ,1.145566028525e+00  
  5.205300787862e-08  ,2.397382526786e-01  ,-4.926938085341e-01  ,8.999641474034e-01  ,9.003197331887e-01  ,1.019833273743e+00  ,7.800950210641e-01  ,6.539728289217e-01  ,1.146666637456e+00  
  5.215300864007e-08  ,2.566556679592e-01  ,-4.948731802488e-01  ,8.999642003864e-01  ,9.003187861370e-01  ,1.028292034366e+00  ,7.716363664068e-01  ,6.528821960125e-01  ,1.147755376261e+00  
  5.225300940152e-08  ,2.735329810362e-01  ,-4.970289434542e-01  ,8.999642531726e-01  ,9.003175549914e-01  ,1.036730743691e+00  ,7.631977626545e-01  ,6.518030832643e-01  ,1.148832026719e+00  
  5.235301016296e-08  ,2.903675430482e-01  ,-4.991606436373e-01  ,8.999643057590e-01  ,9.003160479609e-01  ,1.045148077283e+00  ,7.547805342349e-01  ,6.507357261422e-01  ,1.149896369780e+00  
  5.245301092441e-08  ,3.071573475350e-01  ,-5.012679389628e-01  ,8.999643581427e-01  ,9.003142719050e-01  ,1.053543031910e+00  ,7.463856843752e-01  ,6.496803024236e-01  ,1.150948241386e+00  
  5.255301168586e-08  ,3.238986117130e-01  ,-5.033501833636e-01  ,8.999644103178e-01  ,9.003122413261e-01  ,1.061913716174e+00  ,7.380151044613e-01  ,6.486371496443e-01  ,1.151987333008e+00  
  5.265301244731e-08  ,3.405895586469e-01  ,-5.054070726607e-01  ,8.999644622809e-01  ,9.003099643320e-01  ,1.070259241604e+00  ,7.296696829575e-01  ,6.476064280016e-01  ,1.153013500662e+00  
  5.275301320876e-08  ,3.572270852141e-01  ,-5.074380746889e-01  ,8.999645140249e-01  ,9.003074558957e-01  ,1.078578056632e+00  ,7.213509714178e-01  ,6.465884185512e-01  ,1.154026493240e+00  
  5.285301397021e-08  ,3.738081293063e-01  ,-5.094426577899e-01  ,8.999645655408e-01  ,9.003047322637e-01  ,1.086868630194e+00  ,7.130605008877e-01  ,6.455834033688e-01  ,1.155026061159e+00  
  5.295301473166e-08  ,3.903303861820e-01  ,-5.114204173635e-01  ,8.999646168214e-01  ,9.003018057680e-01  ,1.095129809912e+00  ,7.047994237304e-01  ,6.445915970863e-01  ,1.156012014450e+00  
  5.305301549311e-08  ,4.067913629068e-01  ,-5.133709155236e-01  ,8.999646678572e-01  ,9.002986894862e-01  ,1.103360349311e+00  ,6.965689864038e-01  ,6.436132317244e-01  ,1.156984147248e+00  
  5.315301625456e-08  ,4.231891282362e-01  ,-5.152938157608e-01  ,8.999647186395e-01  ,9.002953932790e-01  ,1.111559282758e+00  ,6.883701545214e-01  ,6.426484853986e-01  ,1.157942301159e+00  
  5.325301701601e-08  ,4.395204390472e-01  ,-5.171885549404e-01  ,8.999647691539e-01  ,9.002919333934e-01  ,1.119724988677e+00  ,6.802045496302e-01  ,6.416976559232e-01  ,1.158886210864e+00  
  5.335301777746e-08  ,4.557822740787e-01  ,-5.190546048846e-01  ,8.999648193877e-01  ,9.002883245314e-01  ,1.127855956427e+00  ,6.720736823483e-01  ,6.407610220891e-01  ,1.159815626974e+00  
  5.345301853891e-08  ,4.719729194303e-01  ,-5.208916643250e-01  ,8.999648693331e-01  ,9.002845749408e-01  ,1.135951329048e+00  ,6.639784096180e-01  ,6.398387427783e-01  ,1.160730407103e+00  
  5.355301930036e-08  ,4.880893768580e-01  ,-5.226992066251e-01  ,8.999649189746e-01  ,9.002806989505e-01  ,1.144009607404e+00  ,6.559202305456e-01  ,6.389310956380e-01  ,1.161630302263e+00  
  5.365302006181e-08  ,5.041286811169e-01  ,-5.244767066794e-01  ,8.999649682962e-01  ,9.002767107043e-01  ,1.152029308855e+00  ,6.479006277378e-01  ,6.380383573646e-01  ,1.162515064044e+00  
  5.375302082326e-08  ,5.200891455565e-01  ,-5.262238651049e-01  ,8.999650172888e-01  ,9.002726181981e-01  ,1.160009590067e+00  ,6.399204445106e-01  ,6.371606856456e-01  ,1.163384550751e+00  
  5.385302158471e-08  ,5.359678179420e-01  ,-5.279401587265e-01  ,8.999650659344e-01  ,9.002684351134e-01  ,1.167948974905e+00  ,6.319811569634e-01  ,6.362983557502e-01  ,1.164238514477e+00  
  5.395302234615e-08  ,5.517621783831e-01  ,-5.296251405801e-01  ,8.999651142169e-01  ,9.002641721851e-01  ,1.175846203408e+00  ,6.240840250254e-01  ,6.354516018950e-01  ,1.165076742475e+00  
  5.405302310760e-08  ,5.674693279615e-01  ,-5.312782909728e-01  ,8.999651621209e-01  ,9.002598399365e-01  ,1.183699826102e+00  ,6.162304981401e-01  ,6.346206944501e-01  ,1.165898985423e+00  
  5.415302386905e-08  ,5.830876161694e-01  ,-5.328993138659e-01  ,8.999652096357e-01  ,9.002554433627e-01  ,1.191509017720e+00  ,6.084214015511e-01  ,6.338057864298e-01  ,1.166705100296e+00  
  5.425302463050e-08  ,5.986137578078e-01  ,-5.344876187082e-01  ,8.999652567408e-01  ,9.002509910464e-01  ,1.199272135645e+00  ,6.006583778369e-01  ,6.330071816923e-01  ,1.167494800401e+00  
  5.435302539195e-08  ,6.140455877036e-01  ,-5.360428138033e-01  ,8.999653034230e-01  ,9.002464868617e-01  ,1.206988097275e+00  ,5.929425095712e-01  ,6.322250799601e-01  ,1.168267893763e+00  
  5.445302615340e-08  ,6.293813403626e-01  ,-5.375645816948e-01  ,8.999653496708e-01  ,9.002419332186e-01  ,1.214656019852e+00  ,5.852746794895e-01  ,6.314596423712e-01  ,1.169024224066e+00  
  5.455302691485e-08  ,6.446180269739e-01  ,-5.390523864477e-01  ,8.999653954640e-01  ,9.002373330768e-01  ,1.222274408951e+00  ,5.776563819771e-01  ,6.307111398529e-01  ,1.169763526301e+00  
  5.465302767630e-08  ,6.597532174676e-01  ,-5.405057920016e-01  ,8.999654407874e-01  ,9.002326869989e-01  ,1.229842049521e+00  ,5.700888320536e-01  ,6.299797909981e-01  ,1.170485583000e+00  
  5.475302843775e-08  ,6.747841280636e-01  ,-5.419242921382e-01  ,8.999654856253e-01  ,9.002279943190e-01  ,1.237357549657e+00  ,5.625734215935e-01  ,6.292658482499e-01  ,1.171190140388e+00  
  5.485302919920e-08  ,6.897086688192e-01  ,-5.433075031984e-01  ,8.999655299646e-01  ,9.002232534229e-01  ,1.244819864374e+00  ,5.551111955550e-01  ,6.285695018237e-01  ,1.171877005022e+00  
  5.495302996065e-08  ,7.045251352558e-01  ,-5.446551144310e-01  ,8.999655737945e-01  ,9.002184623610e-01  ,1.252228141422e+00  ,5.477030061666e-01  ,6.278909051455e-01  ,1.172546019576e+00  
  5.505303072210e-08  ,7.192302652702e-01  ,-5.459665306307e-01  ,8.999656170954e-01  ,9.002136157522e-01  ,1.259580749731e+00  ,5.403504844603e-01  ,6.272303504368e-01  ,1.173196881068e+00  
  5.515303148355e-08  ,7.338225019427e-01  ,-5.472414681088e-01  ,8.999656598584e-01  ,9.002087096666e-01  ,1.266876910830e+00  ,5.330544088871e-01  ,6.265879756122e-01  ,1.173829443721e+00  
  5.525303224500e-08  ,7.482991301166e-01  ,-5.484794319739e-01  ,8.999657020681e-01  ,9.002037362422e-01  ,1.274115267126e+00  ,5.258161370098e-01  ,6.259640202553e-01  ,1.174443452229e+00  
  5.535303300645e-08  ,7.626578482158e-01  ,-5.496800010594e-01  ,8.999657437121e-01  ,9.001986868610e-01  ,1.281294667820e+00  ,5.186368196042e-01  ,6.253586863313e-01  ,1.175038687391e+00  
  5.545303376789e-08  ,7.768960194681e-01  ,-5.508426874506e-01  ,8.999657847778e-01  ,9.001935495254e-01  ,1.288413794512e+00  ,5.115177750438e-01  ,6.247722058001e-01  ,1.175614893251e+00  
  5.555303452934e-08  ,7.910116660851e-01  ,-5.519671221308e-01  ,8.999658252559e-01  ,9.001883139985e-01  ,1.295471658298e+00  ,5.044599922133e-01  ,6.242047529331e-01  ,1.176171875064e+00  
  5.565303529079e-08  ,8.050031764575e-01  ,-5.530530065543e-01  ,8.999658651378e-01  ,9.001829716673e-01  ,1.302467453367e+00  ,4.974642769091e-01  ,6.236564683901e-01  ,1.176709474944e+00  
  5.575303605224e-08  ,8.188674695594e-01  ,-5.540997696865e-01  ,8.999659044087e-01  ,9.001775054345e-01  ,1.309399639188e+00  ,4.905321696290e-01  ,6.231276205913e-01  ,1.177227390278e+00  
  5.585303681369e-08  ,8.326030778619e-01  ,-5.551071399902e-01  ,8.999659430620e-01  ,9.001719066988e-01  ,1.316267481993e+00  ,4.836644041310e-01  ,6.226183367037e-01  ,1.177725476694e+00  
  5.595303757514e-08  ,8.462074444805e-01  ,-5.560746442044e-01  ,8.999659810871e-01  ,9.001661601857e-01  ,1.323069703327e+00  ,4.768622588469e-01  ,6.221288380835e-01  ,1.178203482288e+00  
  5.605303833659e-08  ,8.596784064673e-01  ,-5.570018803923e-01  ,8.999660184758e-01  ,9.001602524596e-01  ,1.329805221709e+00  ,4.701268152422e-01  ,6.216593122635e-01  ,1.178661192656e+00  
  5.615303909804e-08  ,8.730134905100e-01  ,-5.578883838585e-01  ,8.999660552205e-01  ,9.001541677264e-01  ,1.336472800475e+00  ,4.634593099655e-01  ,6.212099757972e-01  ,1.179098359656e+00  
  5.625303985949e-08  ,8.862108450236e-01  ,-5.587338039231e-01  ,8.999660913152e-01  ,9.001478939153e-01  ,1.343071513827e+00  ,4.568606688034e-01  ,6.207809919538e-01  ,1.179514795877e+00  
  5.635304062094e-08  ,8.992689631153e-01  ,-5.595378572443e-01  ,8.999661267547e-01  ,9.001414211870e-01  ,1.349600608312e+00  ,4.503316451970e-01  ,6.203724925649e-01  ,1.179910349809e+00  
  5.645304138239e-08  ,9.121852990940e-01  ,-5.603000669010e-01  ,8.999661615304e-01  ,9.001347328780e-01  ,1.356058811077e+00  ,4.438735119834e-01  ,6.199846994275e-01  ,1.180284766328e+00  
  5.655304214384e-08  ,9.249574678401e-01  ,-5.610199839623e-01  ,8.999661956370e-01  ,9.001278133789e-01  ,1.362444929557e+00  ,4.374874617170e-01  ,6.196178213978e-01  ,1.180637805360e+00  
  5.665304290529e-08  ,9.375836919853e-01  ,-5.616972701122e-01  ,8.999662290714e-01  ,9.001206514836e-01  ,1.368758075064e+00  ,4.311743830788e-01  ,6.192720164275e-01  ,1.180969286540e+00  
  5.675304366674e-08  ,9.500620626353e-01  ,-5.623315617497e-01  ,8.999662618297e-01  ,9.001132358394e-01  ,1.374997293147e+00  ,4.249352305120e-01  ,6.189474549645e-01  ,1.181279016714e+00  
  5.685304442819e-08  ,9.623911112292e-01  ,-5.629225812409e-01  ,8.999662939086e-01  ,9.001055583244e-01  ,1.381161849523e+00  ,4.187707382940e-01  ,6.186442677039e-01  ,1.181566848945e+00  
  5.695304518963e-08  ,9.745683858586e-01  ,-5.634698665728e-01  ,8.999663253034e-01  ,9.000976063120e-01  ,1.387250518233e+00  ,4.126821323741e-01  ,6.183626730256e-01  ,1.181832539598e+00  
  5.705304595108e-08  ,9.865916336958e-01  ,-5.639729905819e-01  ,8.999663560122e-01  ,9.000893703868e-01  ,1.393262172860e+00  ,4.066705391642e-01  ,6.181028750959e-01  ,1.182075865678e+00  
  5.715304671253e-08  ,9.984591814364e-01  ,-5.644316319410e-01  ,8.999663860337e-01  ,9.000808447823e-01  ,1.399195976752e+00  ,4.007367953155e-01  ,6.178650288118e-01  ,1.182296660753e+00  
  5.725304747398e-08  ,1.010169235079e+00  ,-5.648454457807e-01  ,8.999664153668e-01  ,9.000720242764e-01  ,1.405051032906e+00  ,3.948817978275e-01  ,6.176493013860e-01  ,1.182494747167e+00  
  5.735304823543e-08  ,1.021719973068e+00  ,-5.652140821600e-01  ,8.999664440102e-01  ,9.000629047299e-01  ,1.410826430544e+00  ,3.891064574762e-01  ,6.174558636499e-01  ,1.182669945810e+00  
  5.745304899688e-08  ,1.033110020608e+00  ,-5.655372789650e-01  ,8.999664719633e-01  ,9.000534838523e-01  ,1.416521482267e+00  ,3.834114616594e-01  ,6.172848443698e-01  ,1.182822123335e+00  
  5.755304975833e-08  ,1.044337094385e+00  ,-5.658146021816e-01  ,8.999664992252e-01  ,9.000437590157e-01  ,1.422135046418e+00  ,3.777979520325e-01  ,6.171364579249e-01  ,1.182951060106e+00  
  5.765305051978e-08  ,1.055399399313e+00  ,-5.660457102586e-01  ,8.999665257963e-01  ,9.000337302536e-01  ,1.427666225453e+00  ,3.722668261398e-01  ,6.170108751243e-01  ,1.183056585383e+00  
  5.775305128123e-08  ,1.066294902265e+00  ,-5.662302108718e-01  ,8.999665516787e-01  ,9.000233995206e-01  ,1.433114002811e+00  ,3.668191005462e-01  ,6.169082940848e-01  ,1.183138504957e+00  
  5.785305204268e-08  ,1.077022092542e+00  ,-5.663678098564e-01  ,8.999665768740e-01  ,9.000127699612e-01  ,1.438477623145e+00  ,3.614555306029e-01  ,6.168288650330e-01  ,1.183196674889e+00  
  5.795305280413e-08  ,1.087579745731e+00  ,-5.664582704053e-01  ,8.999666013827e-01  ,9.000018450235e-01  ,1.443756474248e+00  ,3.561767285174e-01  ,6.167727098208e-01  ,1.183230980226e+00  
  5.805305356558e-08  ,1.097965534956e+00  ,-5.665011424295e-01  ,8.999666252071e-01  ,8.999906334846e-01  ,1.448949392685e+00  ,3.509838577291e-01  ,6.167400622698e-01  ,1.183241204699e+00  
  5.815305432703e-08  ,1.108178012496e+00  ,-5.664961444502e-01  ,8.999666483493e-01  ,8.999791433677e-01  ,1.454055654597e+00  ,3.458776421013e-01  ,6.167310711426e-01  ,1.183227215593e+00  
  5.825305508848e-08  ,1.118216008313e+00  ,-5.664430500883e-01  ,8.999666708107e-01  ,8.999673818276e-01  ,1.459074674967e+00  ,3.408586666540e-01  ,6.167458567835e-01  ,1.183188906872e+00  
  5.835305584993e-08  ,1.128077304506e+00  ,-5.663414295727e-01  ,8.999666925947e-01  ,8.999553639886e-01  ,1.464005344848e+00  ,3.359280403415e-01  ,6.167846492023e-01  ,1.183126078775e+00  
  5.845305661137e-08  ,1.137760859566e+00  ,-5.661910812215e-01  ,8.999667137032e-01  ,8.999430982266e-01  ,1.468847143486e+00  ,3.310862839201e-01  ,6.168475576158e-01  ,1.183038638837e+00  
  5.855305737282e-08  ,1.147264868447e+00  ,-5.659916555572e-01  ,8.999667341398e-01  ,8.999306000286e-01  ,1.473599168363e+00  ,3.263342999162e-01  ,6.169347722501e-01  ,1.182926427807e+00  
  5.865305813427e-08  ,1.156587584519e+00  ,-5.657428118966e-01  ,8.999667539079e-01  ,8.999178867312e-01  ,1.478260546168e+00  ,3.216729616482e-01  ,6.170464807830e-01  ,1.182789292680e+00  
  5.875305889572e-08  ,1.165727716038e+00  ,-5.654442962661e-01  ,8.999667730103e-01  ,8.999049722783e-01  ,1.482830631029e+00  ,3.171029149914e-01  ,6.171828241453e-01  ,1.182627120411e+00  
  5.885305965717e-08  ,1.174683884408e+00  ,-5.650958378253e-01  ,8.999667914497e-01  ,8.998918722180e-01  ,1.487308733654e+00  ,3.126248492455e-01  ,6.173439533054e-01  ,1.182439791131e+00  
  5.895306041862e-08  ,1.183454697850e+00  ,-5.646971637351e-01  ,8.999668092288e-01  ,8.998786031156e-01  ,1.491694158154e+00  ,3.082394603038e-01  ,6.175300212480e-01  ,1.182227184983e+00  
  5.905306118007e-08  ,1.192038777035e+00  ,-5.642480041969e-01  ,8.999668263500e-01  ,8.998651823923e-01  ,1.495986214867e+00  ,3.039474378326e-01  ,6.177411802939e-01  ,1.181989184491e+00  
  5.915306194152e-08  ,1.200434764939e+00  ,-5.637480941990e-01  ,8.999668428159e-01  ,8.998516281522e-01  ,1.500184225285e+00  ,2.997494603463e-01  ,6.179775810527e-01  ,1.181725675252e+00  
  5.925306270297e-08  ,1.208641331166e+00  ,-5.631971741520e-01  ,8.999668586287e-01  ,8.998379589223e-01  ,1.504287524212e+00  ,2.956461930456e-01  ,6.182393718463e-01  ,1.181436545998e+00  
  5.935306346442e-08  ,1.216657174090e+00  ,-5.625949901516e-01  ,8.999668737907e-01  ,8.998241933949e-01  ,1.508295460836e+00  ,2.916382867455e-01  ,6.185266983191e-01  ,1.181121688471e+00  
  5.945306422587e-08  ,1.224481022004e+00  ,-5.619412941203e-01  ,8.999668883033e-01  ,8.998103502365e-01  ,1.512207399305e+00  ,2.877263773016e-01  ,6.188397031764e-01  ,1.180780997297e+00  
  5.955306498732e-08  ,1.232111934432e+00  ,-5.612359036969e-01  ,8.999669021676e-01  ,8.997964433581e-01  ,1.516022869383e+00  ,2.839109349517e-01  ,6.191784915097e-01  ,1.180414395207e+00  
  5.965306574877e-08  ,1.239548366265e+00  ,-5.604785199522e-01  ,8.999669153843e-01  ,8.997824957185e-01  ,1.519741098517e+00  ,2.801927322517e-01  ,6.195432357424e-01  ,1.180021755695e+00  
  5.975306651022e-08  ,1.246789130000e+00  ,-5.596689128363e-01  ,8.999669279542e-01  ,8.997685251179e-01  ,1.523361492954e+00  ,2.765723629540e-01  ,6.199340686998e-01  ,1.179602981536e+00  
  5.985306727167e-08  ,1.253832899180e+00  ,-5.588068224151e-01  ,8.999669398777e-01  ,8.997545513509e-01  ,1.526883389468e+00  ,2.730504902878e-01  ,6.203511401434e-01  ,1.179157962559e+00  
  5.995306803311e-08  ,1.260678702111e+00  ,-5.578920571512e-01  ,8.999669511545e-01  ,8.997405886809e-01  ,1.530306302210e+00  ,2.696276000992e-01  ,6.207945601052e-01  ,1.178686617256e+00  
  6.005306879456e-08  ,1.267325509154e+00  ,-5.569244145549e-01  ,8.999669617835e-01  ,8.997266520153e-01  ,1.533629716360e+00  ,2.663042072065e-01  ,6.212644447378e-01  ,1.178188859293e+00  
  6.015306955601e-08  ,1.273772289434e+00  ,-5.559036927096e-01  ,8.999669717631e-01  ,8.997127560480e-01  ,1.536853116480e+00  ,2.630808270461e-01  ,6.217609096933e-01  ,1.177664602403e+00  
  6.025307031746e-08  ,1.280018030613e+00  ,-5.548296941936e-01  ,8.999669810912e-01  ,8.996989148952e-01  ,1.539975996397e+00  ,2.599579657850e-01  ,6.222840677985e-01  ,1.177113761992e+00  
  6.035307107891e-08  ,1.286061746473e+00  ,-5.537022274443e-01  ,8.999669897650e-01  ,8.996851418613e-01  ,1.542997863001e+00  ,2.569361165287e-01  ,6.228340281391e-01  ,1.176536255583e+00  
  6.045307184036e-08  ,1.291902711397e+00  ,-5.525211527312e-01  ,8.999669977817e-01  ,8.996714463280e-01  ,1.545918353480e+00  ,2.540156420833e-01  ,6.234108699624e-01  ,1.175932022694e+00  
  6.055307260181e-08  ,1.297539594625e+00  ,-5.512862141720e-01  ,8.999670051361e-01  ,8.996578446976e-01  ,1.548736802449e+00  ,2.511972078237e-01  ,6.240147376116e-01  ,1.175300951784e+00  
  6.065307336326e-08  ,1.302971613107e+00  ,-5.499972609326e-01  ,8.999670118240e-01  ,8.996443456105e-01  ,1.551452818378e+00  ,2.484812052703e-01  ,6.246457151442e-01  ,1.174642976077e+00  
  6.075307412471e-08  ,1.308198143962e+00  ,-5.486541736954e-01  ,8.999670178417e-01  ,8.996309554962e-01  ,1.554066089823e+00  ,2.458679458604e-01  ,6.253038686485e-01  ,1.173958042344e+00  
  6.085307488616e-08  ,1.313218156114e+00  ,-5.472567557552e-01  ,8.999670231820e-01  ,8.996176842578e-01  ,1.556576101239e+00  ,2.433579451249e-01  ,6.259893063802e-01  ,1.173246062135e+00  
  6.095307564761e-08  ,1.318030729578e+00  ,-5.458048319900e-01  ,8.999670278379e-01  ,8.996045389832e-01  ,1.558982392627e+00  ,2.409516630490e-01  ,6.267021229882e-01  ,1.172506954978e+00  
  6.105307640906e-08  ,1.322635202488e+00  ,-5.442982762701e-01  ,8.999670318034e-01  ,8.995915238163e-01  ,1.561284633047e+00  ,2.386494305595e-01  ,6.274423856813e-01  ,1.171740661951e+00  
  6.115307717051e-08  ,1.327031049496e+00  ,-5.427369894596e-01  ,8.999670350734e-01  ,8.995786416273e-01  ,1.563482559821e+00  ,2.364515103253e-01  ,6.282101468976e-01  ,1.170947136357e+00  
  6.125307793196e-08  ,1.331217296429e+00  ,-5.411207888897e-01  ,8.999670376376e-01  ,8.995658968769e-01  ,1.565575685852e+00  ,2.343583894231e-01  ,6.290055024320e-01  ,1.170126291322e+00  
  6.135307869341e-08  ,1.335193366353e+00  ,-5.394495674638e-01  ,8.999670394894e-01  ,8.995532912025e-01  ,1.567563722666e+00  ,2.323703563130e-01  ,6.298285074705e-01  ,1.169278074934e+00  
  6.145307945485e-08  ,1.338958804287e+00  ,-5.377232415917e-01  ,8.999670406231e-01  ,8.995408255427e-01  ,1.569446442767e+00  ,2.304876384796e-01  ,6.306792047469e-01  ,1.168402446339e+00  
  6.155308021630e-08  ,1.342512772744e+00  ,-5.359416587029e-01  ,8.999670410272e-01  ,8.995285007515e-01  ,1.571223427399e+00  ,2.287106546554e-01  ,6.315576714001e-01  ,1.167499330103e+00  
  6.165308097775e-08  ,1.345854783082e+00  ,-5.341047312189e-01  ,8.999670406947e-01  ,8.995163162081e-01  ,1.572894432236e+00  ,2.270396491535e-01  ,6.324639505987e-01  ,1.166568681818e+00  
  6.175308173920e-08  ,1.348984452743e+00  ,-5.322123915025e-01  ,8.999670396194e-01  ,8.995042710108e-01  ,1.574459265991e+00  ,2.254748132479e-01  ,6.333980752596e-01  ,1.165610466762e+00  
  6.185308250065e-08  ,1.351901083826e+00  ,-5.302645178908e-01  ,8.999670377900e-01  ,8.994923625208e-01  ,1.575917579703e+00  ,2.240164958772e-01  ,6.343601035754e-01  ,1.164624621466e+00  
  6.195308326210e-08  ,1.354604276965e+00  ,-5.282610428680e-01  ,8.999670351994e-01  ,8.994805880070e-01  ,1.577269173682e+00  ,2.226648967169e-01  ,6.353500665730e-01  ,1.163611109441e+00  
