  Time                 , V(N00099)-V(N00103)  , V(N00115)-V(N00119)  , (V(N00099)+V(N00103))/2, (V(N00115)+V(N00119))/2, V(N00099)            , V(N00103)            , V(N00115)            , V(N00119)            
  9.738542741912e-08  ,-9.937217102679e-01  ,8.094940087092e-01  ,8.999631543882e-01  ,9.136654834808e-01  ,4.031022992542e-01  ,1.396824009522e+00  ,1.318412487835e+00  ,5.089184791262e-01  
  9.748542818057e-08  ,-9.701449577214e-01  ,8.123584260503e-01  ,8.999633338118e-01  ,9.134008724076e-01  ,4.148908549511e-01  ,1.385035812672e+00  ,1.319580085433e+00  ,5.072216593825e-01  
  9.758542894202e-08  ,-9.459572449741e-01  ,8.147233508965e-01  ,8.999635127930e-01  ,9.131275108735e-01  ,4.269848903059e-01  ,1.372942135280e+00  ,1.320489186322e+00  ,5.057658354253e-01  
  9.768542970347e-08  ,-9.211720521414e-01  ,8.165872220753e-01  ,8.999636912327e-01  ,9.128455460916e-01  ,4.393776651620e-01  ,1.360549717303e+00  ,1.321139157129e+00  ,5.045519350540e-01  
  9.778543046492e-08  ,-8.958006246312e-01  ,8.179489173165e-01  ,8.999638690428e-01  ,9.125551001259e-01  ,4.520635567272e-01  ,1.347864181358e+00  ,1.321529558784e+00  ,5.035806414676e-01  
  9.788543122637e-08  ,-8.698623854232e-01  ,8.188067721185e-01  ,8.999640460757e-01  ,9.122563834921e-01  ,4.650328533641e-01  ,1.334895238787e+00  ,1.321659769551e+00  ,5.028529974328e-01  
  9.798543198781e-08  ,-8.433738057641e-01  ,8.191598579721e-01  ,8.999642222209e-01  ,9.119495756955e-01  ,4.782773193388e-01  ,1.321651125103e+00  ,1.321529504682e+00  ,5.023696467095e-01  
  9.808543274926e-08  ,-8.163516158118e-01  ,8.190075586080e-01  ,8.999643973731e-01  ,9.116348613657e-01  ,4.917885894672e-01  ,1.308140205279e+00  ,1.321138640670e+00  ,5.021310820617e-01  
  9.818543351071e-08  ,-7.888128424024e-01  ,8.183495706051e-01  ,8.999645714127e-01  ,9.113124301094e-01  ,5.055581502115e-01  ,1.294370992614e+00  ,1.320487215412e+00  ,5.021376448068e-01  
  9.828543427216e-08  ,-7.607776542716e-01  ,8.171859664826e-01  ,8.999647442146e-01  ,9.109825098716e-01  ,5.195759170788e-01  ,1.280353571350e+00  ,1.319575493113e+00  ,5.023895266303e-01  
  9.838543503361e-08  ,-7.322616561341e-01  ,8.155171266562e-01  ,8.999649156891e-01  ,9.106452795100e-01  ,5.338340876220e-01  ,1.266095743756e+00  ,1.318403842838e+00  ,5.028867161819e-01  
  9.848543579506e-08  ,-7.032778015115e-01  ,8.133435082511e-01  ,8.999650857532e-01  ,9.103008866167e-01  ,5.483261849974e-01  ,1.251603986509e+00  ,1.316972640742e+00  ,5.036291324912e-01  
  9.858543655651e-08  ,-6.738513656144e-01  ,8.106663412159e-01  ,8.999652542532e-01  ,9.099496198855e-01  ,5.630395714460e-01  ,1.236890937060e+00  ,1.315282790493e+00  ,5.046164492776e-01  
  9.868543731796e-08  ,-6.439948125839e-01  ,8.074865027347e-01  ,8.999654211159e-01  ,9.095916216105e-01  ,5.779680148239e-01  ,1.221962827408e+00  ,1.313334872978e+00  ,5.058483702432e-01  
  9.878543807941e-08  ,-6.137301622310e-01  ,8.038057364757e-01  ,8.999655862109e-01  ,9.092271432527e-01  ,5.931005050954e-01  ,1.206830667326e+00  ,1.311130011491e+00  ,5.073242750149e-01  
  9.888543884086e-08  ,-5.830766023983e-01  ,7.996259314716e-01  ,8.999657494244e-01  ,9.088564052477e-01  ,6.084274482253e-01  ,1.191504050624e+00  ,1.308669370984e+00  ,5.090434395119e-01  
  9.898543960231e-08  ,-5.520566356718e-01  ,7.949497153825e-01  ,8.999659106440e-01  ,9.084796709226e-01  ,6.239375928081e-01  ,1.175994228480e+00  ,1.305954528614e+00  ,5.110048132314e-01  
  9.908544036376e-08  ,-5.206832980311e-01  ,7.897787964183e-01  ,8.999660698007e-01  ,9.080970939432e-01  ,6.396244207851e-01  ,1.160307718816e+00  ,1.302986492152e+00  ,5.132076957340e-01  
  9.918544112521e-08  ,-4.889828582806e-01  ,7.841168992049e-01  ,8.999662267577e-01  ,9.077089862532e-01  ,6.554747976173e-01  ,1.144457655898e+00  ,1.299767435856e+00  ,5.156505366508e-01  
  9.928544188666e-08  ,-4.569686899148e-01  ,7.779661421552e-01  ,8.999663814462e-01  ,9.073155074910e-01  ,6.714820364888e-01  ,1.128450726404e+00  ,1.296298578569e+00  ,5.183324364134e-01  
  9.938544264811e-08  ,-4.246643862707e-01  ,7.713304359241e-01  ,8.999665337460e-01  ,9.069169395853e-01  ,6.876343406106e-01  ,1.112298726881e+00  ,1.292582157547e+00  ,5.212517216233e-01  
  9.948544340955e-08  ,-3.920904306299e-01  ,7.642135164364e-01  ,8.999666835510e-01  ,9.065135287422e-01  ,7.039214682361e-01  ,1.096011898866e+00  ,1.288620286960e+00  ,5.244067705241e-01  
  9.958544417100e-08  ,-3.592707388533e-01  ,7.566201528039e-01  ,8.999668307529e-01  ,9.061055663273e-01  ,7.203314613263e-01  ,1.079602200180e+00  ,1.284415642729e+00  ,5.277954899254e-01  
  9.968544493245e-08  ,-3.262191072069e-01  ,7.485532699178e-01  ,8.999669752851e-01  ,9.056932207344e-01  ,7.368574216816e-01  ,1.063076528889e+00  ,1.279969855693e+00  ,5.314165857755e-01  
  9.978544569390e-08  ,-2.929598637009e-01  ,7.400181843498e-01  ,8.999671170280e-01  ,9.052767886796e-01  ,7.534871851776e-01  ,1.046447048878e+00  ,1.275285880854e+00  ,5.352676965046e-01  
  9.988544645535e-08  ,-2.595140949105e-01  ,7.310198260396e-01  ,8.999672558901e-01  ,9.048565286020e-01  ,7.702102084349e-01  ,1.029724303345e+00  ,1.270366441622e+00  ,5.393466155821e-01  
  9.998544721680e-08  ,-2.259063583654e-01  ,7.215643427379e-01  ,8.999673917799e-01  ,9.044327469125e-01  ,7.870142125972e-01  ,1.012920570963e+00  ,1.265214918281e+00  ,5.436505755435e-01  
  1.000854479783e-07  ,-1.921553603190e-01  ,7.116567164618e-01  ,8.999675246167e-01  ,9.040056805349e-01  ,8.038898444572e-01  ,9.960452047762e-01  ,1.259834038766e+00  ,5.481773223040e-01  
  1.001854487397e-07  ,-1.582765439175e-01  ,7.013011293067e-01  ,8.999676543268e-01  ,9.035755233284e-01  ,8.208293823680e-01  ,9.791059262856e-01  ,1.254226087982e+00  ,5.529249586750e-01  
  1.002854495011e-07  ,-1.242995688262e-01  ,6.905059390267e-01  ,8.999677807904e-01  ,9.031426507697e-01  ,8.378179963773e-01  ,9.621175652034e-01  ,1.248395620283e+00  ,5.578896812563e-01  
  1.003854502626e-07  ,-9.024342181315e-02  ,6.792768764932e-01  ,8.999679039419e-01  ,9.027073057859e-01  ,8.548461930353e-01  ,9.450896148485e-01  ,1.242345744032e+00  ,5.630688675393e-01  
  1.004854510240e-07  ,-5.612369331087e-02  ,6.676187272799e-01  ,8.999680237193e-01  ,9.022696862614e-01  ,8.719061770639e-01  ,9.280298703747e-01  ,1.236079049901e+00  ,5.684603226214e-01  
  1.005854517855e-07  ,-2.197041716181e-02  ,6.555409972948e-01  ,8.999681400061e-01  ,9.018301738495e-01  ,8.889829314252e-01  ,9.109533485870e-01  ,1.229600672497e+00  ,5.740596752021e-01  
  1.006854525469e-07  ,1.220191625375e-02  ,6.430484949211e-01  ,8.999682527509e-01  ,9.013889527496e-01  ,9.060692108778e-01  ,8.938672946241e-01  ,1.222913200210e+00  ,5.798647052891e-01  
  1.007854533084e-07  ,4.636793158934e-02  ,6.301498094298e-01  ,8.999683618676e-01  ,9.009463463751e-01  ,9.231523276623e-01  ,8.767843960729e-01  ,1.216021251090e+00  ,5.858714416602e-01  
  1.008854540698e-07  ,8.050244965660e-02  ,6.168539612101e-01  ,8.999684672779e-01  ,9.005026810586e-01  ,9.402196921062e-01  ,8.597172424496e-01  ,1.208929661664e+00  ,5.920757004536e-01  
  1.009854548313e-07  ,1.145911025755e-01  ,6.031662731628e-01  ,8.999685689386e-01  ,9.000581443681e-01  ,9.572641202264e-01  ,8.426730176509e-01  ,1.201641280949e+00  ,5.984750077867e-01  
  1.010854555927e-07  ,1.486086956767e-01  ,5.890962255707e-01  ,8.999686667711e-01  ,8.996130651649e-01  ,9.742730146095e-01  ,8.256643189328e-01  ,1.194161177950e+00  ,6.050649523795e-01  
  1.011854563542e-07  ,1.825336432453e-01  ,5.746522538941e-01  ,8.999687607080e-01  ,8.991677260144e-01  ,9.912355823307e-01  ,8.087019390854e-01  ,1.186493852961e+00  ,6.118415990673e-01  
  1.012854571156e-07  ,2.163410437494e-01  ,5.598445235305e-01  ,8.999688506920e-01  ,8.987224561566e-01  ,1.008139372567e+00  ,7.917983288173e-01  ,1.178644717922e+00  ,6.188001943914e-01  
  1.013854578771e-07  ,2.500166898219e-01  ,5.446789985881e-01  ,8.999689366811e-01  ,8.982774433253e-01  ,1.024977281592e+00  ,7.749605917701e-01  ,1.170616942619e+00  ,6.259379440312e-01  
  1.014854586385e-07  ,2.835356896542e-01  ,5.291662680492e-01  ,8.999690185979e-01  ,8.978330156009e-01  ,1.041736863425e+00  ,7.582011737708e-01  ,1.162416149626e+00  ,6.332498815763e-01  
  1.015854594000e-07  ,3.168767653864e-01  ,5.133156918587e-01  ,8.999690963886e-01  ,8.973894534622e-01  ,1.058407479082e+00  ,7.415307136954e-01  ,1.154047299392e+00  ,6.407316075328e-01  
  1.016854601614e-07  ,3.500154371468e-01  ,4.971384846379e-01  ,8.999691700061e-01  ,8.969470838787e-01  ,1.074976888579e+00  ,7.249614514327e-01  ,1.145516326198e+00  ,6.483778415597e-01  
  1.017854609229e-07  ,3.829377749183e-01  ,4.806411951235e-01  ,8.999692394128e-01  ,8.965060937310e-01  ,1.091438126872e+00  ,7.085003519537e-01  ,1.136826691293e+00  ,6.561854961693e-01  
  1.018854616843e-07  ,4.156194115216e-01  ,4.638354199698e-01  ,8.999693045466e-01  ,8.960668100741e-01  ,1.107779010307e+00  ,6.921595987858e-01  ,1.127984520059e+00  ,6.641491000892e-01  
  1.019854624458e-07  ,4.480362874633e-01  ,4.467330896796e-01  ,8.999693653628e-01  ,8.956295596339e-01  ,1.123987509094e+00  ,6.759512216311e-01  ,1.118996104474e+00  ,6.722630147941e-01  
  1.020854632072e-07  ,4.801747597533e-01  ,4.293411499236e-01  ,8.999694218345e-01  ,8.951945286549e-01  ,1.140056801711e+00  ,6.598820419579e-01  ,1.109865103617e+00  ,6.805239536931e-01  
  1.021854639687e-07  ,5.120110024061e-01  ,4.116718796597e-01  ,8.999694739102e-01  ,8.947620422148e-01  ,1.155974975113e+00  ,6.439639727072e-01  ,1.100597982045e+00  ,6.889261023849e-01  
  1.022854647301e-07  ,5.435215759369e-01  ,3.937378603946e-01  ,8.999695215499e-01  ,8.943324225542e-01  ,1.171730309518e+00  ,6.282087335815e-01  ,1.091201352751e+00  ,6.974634923569e-01  
  1.023854654916e-07  ,5.746889576074e-01  ,3.755488563675e-01  ,8.999695647310e-01  ,8.939059129605e-01  ,1.187314043535e+00  ,6.126250859273e-01  ,1.081680341144e+00  ,7.061314847767e-01  
  1.024854662530e-07  ,6.054988992023e-01  ,3.571128790620e-01  ,8.999696034250e-01  ,8.934827102371e-01  ,1.202719053026e+00  ,5.972201538239e-01  ,1.072039149768e+00  ,7.149262707061e-01  
  1.025854670145e-07  ,6.359242312830e-01  ,3.384455140566e-01  ,8.999696375853e-01  ,8.930631911578e-01  ,1.217931753227e+00  ,5.820075219438e-01  ,1.062285948186e+00  ,7.238404341296e-01  
  1.026854677759e-07  ,6.659520756059e-01  ,3.195543851154e-01  ,8.999696671957e-01  ,8.926475352777e-01  ,1.232945704999e+00  ,5.669936293928e-01  ,1.052424727835e+00  ,7.328703427200e-01  
  1.027854685374e-07  ,6.955600480920e-01  ,3.004529308153e-01  ,8.999696922295e-01  ,8.922360558130e-01  ,1.247749716275e+00  ,5.521896681834e-01  ,1.042462521221e+00  ,7.420095904053e-01  
  1.028854692988e-07  ,7.247293192566e-01  ,2.811528488243e-01  ,8.999697126623e-01  ,8.918290188943e-01  ,1.262334372291e+00  ,5.376050530340e-01  ,1.032405443307e+00  ,7.512525944822e-01  
  1.029854700603e-07  ,7.534384821462e-01  ,2.616679651107e-01  ,8.999697284817e-01  ,8.914267313111e-01  ,1.276688969555e+00  ,5.232504874086e-01  ,1.022260713866e+00  ,7.605927487558e-01  
  1.030854708217e-07  ,7.816716164128e-01  ,2.420089410256e-01  ,8.999697396806e-01  ,8.910294237385e-01  ,1.290805547887e+00  ,5.091339314742e-01  ,1.012033894251e+00  ,7.700249532257e-01  
  1.031854715832e-07  ,8.094158252608e-01  ,2.221844933470e-01  ,8.999697462473e-01  ,8.906372821936e-01  ,1.304677658878e+00  ,4.952618336169e-01  ,1.001729528867e+00  ,7.795450355201e-01  
  1.032854723446e-07  ,8.366494188905e-01  ,2.022094571728e-01  ,8.999697481664e-01  ,8.902506191186e-01  ,1.318294457612e+00  ,4.816450387212e-01  ,9.913553477050e-01  ,7.891458905322e-01  
  1.033854731061e-07  ,8.633523072746e-01  ,1.820981845429e-01  ,8.999697454410e-01  ,8.898697266937e-01  ,1.331645899078e+00  ,4.682935918037e-01  ,9.809188189652e-01  ,7.988206344223e-01  
  1.034854738675e-07  ,8.895132556229e-01  ,1.618589392206e-01  ,8.999697380709e-01  ,8.894947693911e-01  ,1.344726365882e+00  ,4.552131102594e-01  ,9.704242390014e-01  ,8.085652997808e-01  
  1.035854746290e-07  ,9.151101757485e-01  ,1.415083338087e-01  ,8.999697260543e-01  ,8.891260722717e-01  ,1.357524813929e+00  ,4.424146381800e-01  ,9.598802391761e-01  ,8.183719053674e-01  
  1.036854753904e-07  ,9.401322904465e-01  ,1.210547421061e-01  ,8.999697093923e-01  ,8.887637946450e-01  ,1.370035854616e+00  ,4.299035641691e-01  ,9.492911656980e-01  ,8.282364235920e-01  
  1.037854761519e-07  ,9.645609516711e-01  ,1.005128655513e-01  ,8.999696880953e-01  ,8.884082128060e-01  ,1.382250163931e+00  ,4.176892122598e-01  ,9.386646455817e-01  ,8.381517800304e-01  
  1.038854769133e-07  ,9.883806402373e-01  ,7.989538959928e-02  ,8.999696621793e-01  ,8.880595588544e-01  ,1.394159982298e+00  ,4.057793420607e-01  ,9.280072536540e-01  ,8.481118640548e-01  
  1.039854776748e-07  ,1.011573906517e+00  ,5.921718885533e-02  ,8.999696316693e-01  ,8.877180979396e-01  ,1.405756584928e+00  ,3.941826784108e-01  ,9.173266923673e-01  ,8.581095035120e-01  
  1.040854784362e-07  ,1.034127928090e+00  ,3.848964383887e-02  ,8.999695965838e-01  ,8.873840272006e-01  ,1.417033560629e+00  ,3.829056325389e-01  ,9.066288491200e-01  ,8.681392052811e-01  
  1.041854791977e-07  ,1.056032400221e+00  ,1.772201912046e-02  ,8.999695569331e-01  ,8.870575045179e-01  ,1.427985757044e+00  ,3.719533568224e-01  ,8.959185140781e-01  ,8.781964949576e-01  
  1.042854799591e-07  ,1.077270122271e+00  ,-3.069981869357e-03  ,8.999695127391e-01  ,8.867387934274e-01  ,1.438604573875e+00  ,3.613344516037e-01  ,8.852038024927e-01  ,8.882737843621e-01  
  1.043854807206e-07  ,1.097825459075e+00  ,-2.387132007441e-02  ,8.999694640407e-01  ,8.864281365529e-01  ,1.448882193578e+00  ,3.510567345031e-01  ,8.744924765157e-01  ,8.983637965901e-01  
  1.044854814820e-07  ,1.117687038240e+00  ,-4.467052261529e-02  ,8.999694108698e-01  ,8.861257133407e-01  ,1.458812929990e+00  ,3.411258917499e-01  ,8.637904520331e-01  ,9.084609746483e-01  
  1.045854822435e-07  ,1.136845770778e+00  ,-6.545826491889e-02  ,8.999693532461e-01  ,8.858316670680e-01  ,1.468392238635e+00  ,3.315464678570e-01  ,8.531025346086e-01  ,9.185607995275e-01  
  1.046854830049e-07  ,1.155286560639e+00  ,-8.621876614832e-02  ,8.999692912046e-01  ,8.855462362734e-01  ,1.477612571524e+00  ,3.223260108853e-01  ,8.424368531993e-01  ,9.286556193476e-01  
  1.047854837664e-07  ,1.172997661157e+00  ,-1.069391194914e-01  ,8.999692247849e-01  ,8.852696091342e-01  ,1.486468055363e+00  ,3.134703942063e-01  ,8.318000493886e-01  ,9.387391688799e-01  
  1.048854845278e-07  ,1.189966112753e+00  ,-1.276042899862e-01  ,8.999691540431e-01  ,8.850019987700e-01  ,1.494952210420e+00  ,3.049860976666e-01  ,8.211998537769e-01  ,9.488041437631e-01  
  1.049854852893e-07  ,1.206182575644e+00  ,-1.482028497563e-01  ,8.999690790185e-01  ,8.847435621988e-01  ,1.503060366840e+00  ,2.968777911967e-01  ,8.106421373207e-01  ,9.588449870770e-01  
  1.050854860507e-07  ,1.221639638678e+00  ,-1.687255298789e-01  ,8.999689997417e-01  ,8.844944242754e-01  ,1.510788819081e+00  ,2.891491804028e-01  ,8.001316593360e-01  ,9.688571892148e-01  
  1.051854868122e-07  ,1.236323572613e+00  ,-1.891545510442e-01  ,8.999689162769e-01  ,8.842548184676e-01  ,1.518130702583e+00  ,2.818071299704e-01  ,7.896775429455e-01  ,9.788320939897e-01  
  1.052854875736e-07  ,1.250226271636e+00  ,-2.094785982319e-01  ,8.999688286711e-01  ,8.840248860588e-01  ,1.525081964489e+00  ,2.748556928533e-01  ,7.792855869429e-01  ,9.887641851748e-01  
  1.053854883351e-07  ,1.263341359077e+00  ,-2.296885055005e-01  ,8.999687369626e-01  ,8.838047390270e-01  ,1.531639416501e+00  ,2.682980574241e-01  ,7.689604862768e-01  ,9.986489917773e-01  
  1.054854890965e-07  ,1.275658401220e+00  ,-2.497688090814e-01  ,8.999686412161e-01  ,8.835945623348e-01  ,1.537797841826e+00  ,2.621394406060e-01  ,7.587101577941e-01  ,1.008478966876e+00  
  1.055854898580e-07  ,1.287168385082e+00  ,-2.697048737494e-01  ,8.999685415007e-01  ,8.833945215532e-01  ,1.543552734042e+00  ,2.563843489595e-01  ,7.485420846785e-01  ,1.018246958428e+00  
  1.056854906194e-07  ,1.297865014183e+00  ,-2.894856339276e-01  ,8.999684378729e-01  ,8.832047365700e-01  ,1.548900944964e+00  ,2.510359307814e-01  ,7.384619196062e-01  ,1.027947553534e+00  
  1.057854913809e-07  ,1.307741867324e+00  ,-3.090991740035e-01  ,8.999683303941e-01  ,8.830253324975e-01  ,1.553839264056e+00  ,2.460973967321e-01  ,7.284757454957e-01  ,1.037574919499e+00  
  1.058854921423e-07  ,1.316794268301e+00  ,-3.285363811691e-01  ,8.999682191121e-01  ,8.828564022013e-01  ,1.558365353262e+00  ,2.415710849617e-01  ,7.185882116168e-01  ,1.047124592786e+00  
  1.059854929038e-07  ,1.325014785506e+00  ,-3.477820727998e-01  ,8.999681041103e-01  ,8.826980962244e-01  ,1.562475496863e+00  ,2.374607113571e-01  ,7.088070598245e-01  ,1.056589132624e+00  
  1.060854936652e-07  ,1.332397433775e+00  ,-3.668221760100e-01  ,8.999679854739e-01  ,8.825505438327e-01  ,1.566166702361e+00  ,2.337692685866e-01  ,6.991394558277e-01  ,1.065961631838e+00  
  1.061854944267e-07  ,1.338939158423e+00  ,-3.856487288208e-01  ,8.999678632522e-01  ,8.824138142108e-01  ,1.569437442464e+00  ,2.304982840407e-01  ,6.895894498004e-01  ,1.075238178621e+00  
  1.062854951881e-07  ,1.344634385218e+00  ,-4.042459355381e-01  ,8.999677375454e-01  ,8.822880384215e-01  ,1.572284930155e+00  ,2.276505449363e-01  ,6.801650706524e-01  ,1.084411006191e+00  
  1.063854959496e-07  ,1.349480774183e+00  ,-4.226060085214e-01  ,8.999676084062e-01  ,8.821732758998e-01  ,1.574707995498e+00  ,2.252272213148e-01  ,6.708702716390e-01  ,1.093476280160e+00  
  1.064854967110e-07  ,1.353474591196e+00  ,-4.407154140148e-01  ,8.999674759296e-01  ,8.820696258403e-01  ,1.576704771528e+00  ,2.232301803314e-01  ,6.617119188330e-01  ,1.102427332848e+00  
  1.065854974725e-07  ,1.356613319942e+00  ,-4.585627356495e-01  ,8.999673402004e-01  ,8.819771642747e-01  ,1.578274000171e+00  ,2.216606802295e-01  ,6.526957964499e-01  ,1.111258532099e+00  
  1.066854982339e-07  ,1.358894750479e+00  ,-4.761348673676e-01  ,8.999672013189e-01  ,8.818959704522e-01  ,1.579414576559e+00  ,2.205198260792e-01  ,6.438285367684e-01  ,1.119963404136e+00  
  1.067854989954e-07  ,1.360317746126e+00  ,-4.934219945075e-01  ,8.999670593631e-01  ,8.818260974627e-01  ,1.580125932426e+00  ,2.198081863002e-01  ,6.351151002090e-01  ,1.128537094716e+00  
  1.068854997568e-07  ,1.360881652975e+00  ,-5.104162237737e-01  ,8.999669143982e-01  ,8.817675850178e-01  ,1.580407740886e+00  ,2.195260879107e-01  ,6.265594731309e-01  ,1.136975696905e+00  
  1.069855005183e-07  ,1.360585790360e+00  ,-5.271043304628e-01  ,8.999667665369e-01  ,8.817204947076e-01  ,1.580259661717e+00  ,2.196738713570e-01  ,6.181683294762e-01  ,1.145272659939e+00  
  1.070855012797e-07  ,1.359430484294e+00  ,-5.434740206229e-01  ,8.999666158890e-01  ,8.816848715472e-01  ,1.579681858036e+00  ,2.202513737418e-01  ,6.099478612358e-01  ,1.153421881859e+00  
  1.071855020412e-07  ,1.357416284711e+00  ,-5.595183965059e-01  ,8.999664625189e-01  ,8.816607360912e-01  ,1.578674604874e+00  ,2.212583201635e-01  ,6.019015378382e-01  ,1.161419934344e+00  
  1.072855028026e-07  ,1.354544531111e+00  ,-5.752255188316e-01  ,8.999663065414e-01  ,8.816481192076e-01  ,1.577238572097e+00  ,2.226940409860e-01  ,5.940353597918e-01  ,1.169260878623e+00  
  1.073855035641e-07  ,1.350817066389e+00  ,-5.905854077027e-01  ,8.999661480567e-01  ,8.816470378448e-01  ,1.575374681251e+00  ,2.245576148624e-01  ,5.863543339934e-01  ,1.176939741696e+00  
  1.074855043255e-07  ,1.346236724299e+00  ,-6.055867064679e-01  ,8.999659871793e-01  ,8.816575019464e-01  ,1.573084349329e+00  ,2.268476250296e-01  ,5.788641487125e-01  ,1.184450855180e+00  
  1.075855050870e-07  ,1.340806185971e+00  ,-6.202209882647e-01  ,8.999658239996e-01  ,8.816795117116e-01  ,1.570368916985e+00  ,2.295627310139e-01  ,5.715690175792e-01  ,1.191790005844e+00  
  1.076855058484e-07  ,1.334528784662e+00  ,-6.344793015896e-01  ,8.999656586174e-01  ,8.817130616802e-01  ,1.567230050948e+00  ,2.327012662865e-01  ,5.644734108854e-01  ,1.198952712475e+00  
  1.077855066099e-07  ,1.327408435580e+00  ,-6.483526721740e-01  ,8.999654911366e-01  ,8.817581397234e-01  ,1.563669708927e+00  ,2.362612733467e-01  ,5.575818036364e-01  ,1.205934475810e+00  
  1.078855073713e-07  ,1.319449612099e+00  ,-6.618322752151e-01  ,8.999653216630e-01  ,8.818147266583e-01  ,1.559690127712e+00  ,2.402405156137e-01  ,5.508985890507e-01  ,1.212730864266e+00  
  1.079855081327e-07  ,1.310656060779e+00  ,-6.749116197986e-01  ,8.999651502794e-01  ,8.818828036194e-01  ,1.555293180669e+00  ,2.446371198901e-01  ,5.444269937201e-01  ,1.219338613519e+00  
  1.080855088942e-07  ,1.301035500063e+00  ,-6.875787341693e-01  ,8.999649771405e-01  ,8.819623261992e-01  ,1.550482727172e+00  ,2.494472271092e-01  ,5.381729591145e-01  ,1.225751693284e+00  
  1.081855096556e-07  ,1.290593483446e+00  ,-6.998264615228e-01  ,8.999648023416e-01  ,8.820532561420e-01  ,1.545261544064e+00  ,2.546680606188e-01  ,5.321400253806e-01  ,1.231966486903e+00  
  1.082855104171e-07  ,1.279334808087e+00  ,-7.116491084846e-01  ,8.999646259639e-01  ,8.821555590189e-01  ,1.539632030008e+00  ,2.602972219201e-01  ,5.263310047766e-01  ,1.237980113261e+00  
  1.083855111785e-07  ,1.267268020694e+00  ,-7.230372371579e-01  ,8.999644481470e-01  ,8.822691711950e-01  ,1.533598458494e+00  ,2.663304377999e-01  ,5.207505526161e-01  ,1.243787789774e+00  
  1.084855119400e-07  ,1.254402147510e+00  ,-7.339823194196e-01  ,8.999642690183e-01  ,8.823940189830e-01  ,1.527165342773e+00  ,2.727631952633e-01  ,5.154028592732e-01  ,1.249385178693e+00  
  1.085855127014e-07  ,1.240744493233e+00  ,-7.444781396143e-01  ,8.999640886729e-01  ,8.825300389191e-01  ,1.520336335289e+00  ,2.795918420564e-01  ,5.102909691120e-01  ,1.254769108726e+00  
  1.086855134629e-07  ,1.226301295934e+00  ,-7.545197780543e-01  ,8.999639071959e-01  ,8.826771761664e-01  ,1.513114555163e+00  ,2.868132592291e-01  ,5.054172871392e-01  ,1.259937065194e+00  
  1.087855142243e-07  ,1.211083553702e+00  ,-7.640991202922e-01  ,8.999637247340e-01  ,8.828353327414e-01  ,1.505505501585e+00  ,2.944219478830e-01  ,5.007857725953e-01  ,1.264884892888e+00  
  1.088855149858e-07  ,1.195100991024e+00  ,-7.732099197599e-01  ,8.999635414029e-01  ,8.830044189708e-01  ,1.497514036915e+00  ,3.024130458907e-01  ,4.963994590908e-01  ,1.269609378851e+00  
  1.089855157472e-07  ,1.178365456296e+00  ,-7.818452816482e-01  ,8.999633573314e-01  ,8.831843209657e-01  ,1.489146085479e+00  ,3.107806291836e-01  ,4.922616801416e-01  ,1.274106961790e+00  
  1.090855165087e-07  ,1.160884047441e+00  ,-7.900014611381e-01  ,8.999631726017e-01  ,8.833749690715e-01  ,1.480405196322e+00  ,3.195211488814e-01  ,4.883742385024e-01  ,1.278375699641e+00  
  1.091855172701e-07  ,1.142669551730e+00  ,-7.976721023708e-01  ,8.999629873566e-01  ,8.835762367826e-01  ,1.471297763222e+00  ,3.286282114914e-01  ,4.847401855972e-01  ,1.282412287968e+00  
  1.092855180316e-07  ,1.123733553202e+00  ,-8.048521337879e-01  ,8.999628017131e-01  ,8.837880068525e-01  ,1.461829578314e+00  ,3.380960251123e-01  ,4.813619399586e-01  ,1.286214073746e+00  
  1.093855187930e-07  ,1.104090049092e+00  ,-8.115360511864e-01  ,8.999626158026e-01  ,8.840101328204e-01  ,1.452007640348e+00  ,3.479175912567e-01  ,4.782421072271e-01  ,1.289778158414e+00  
  1.094855195545e-07  ,1.083747355833e+00  ,-8.177209134562e-01  ,8.999624297067e-01  ,8.842425263516e-01  ,1.441836107623e+00  ,3.580887517900e-01  ,4.753820696235e-01  ,1.293102983080e+00  
  1.095855203159e-07  ,1.062722526801e+00  ,-8.234011480297e-01  ,8.999622435868e-01  ,8.844850041498e-01  ,1.431323506988e+00  ,3.686009801862e-01  ,4.727844301349e-01  ,1.296185578165e+00  
  1.096855210774e-07  ,1.041027422287e+00  ,-8.285734322715e-01  ,8.999620575474e-01  ,8.847374357667e-01  ,1.420475768691e+00  ,3.794483464038e-01  ,4.704507196310e-01  ,1.299024151902e+00  
  1.097855218388e-07  ,1.018671969729e+00  ,-8.332352153275e-01  ,8.999618716779e-01  ,8.849997121537e-01  ,1.409297856542e+00  ,3.906258868137e-01  ,4.683821044899e-01  ,1.301617319817e+00  
  1.098855226003e-07  ,9.956733726824e-01  ,-8.373824198125e-01  ,8.999616861323e-01  ,8.852716438970e-01  ,1.397798372473e+00  ,4.021249997910e-01  ,4.665804339907e-01  ,1.303962853803e+00  
  1.099855233617e-07  ,9.720463272860e-01  ,-8.410121526583e-01  ,8.999615010303e-01  ,8.855530671457e-01  ,1.385984664673e+00  ,4.139383373873e-01  ,4.650469908165e-01  ,1.306059143475e+00  
