  Time                 , V(N00099)-V(N00103)  , V(N00115)-V(N00119)  , (V(N00099)+V(N00103))/2, (V(N00115)+V(N00119))/2, V(N00099)            , V(N00103)            , V(N00115)            , V(N00119)            
  7.993560923138e-08  ,-7.998663087364e-01  ,5.091801186690e-01  ,8.999590383243e-01  ,9.011096616529e-01  ,5.000258839561e-01  ,1.299892192693e+00  ,1.155699720987e+00  ,6.465196023184e-01  
  8.003560999282e-08  ,-8.166691602537e-01  ,5.153708351318e-01  ,8.999589950428e-01  ,9.011344067810e-01  ,4.916244149159e-01  ,1.308293575170e+00  ,1.158819824347e+00  ,6.434489892151e-01  
  8.013561075427e-08  ,-8.333430419533e-01  ,5.215044303508e-01  ,8.999589524314e-01  ,9.011590337081e-01  ,4.832874314548e-01  ,1.316630473408e+00  ,1.161911248883e+00  ,6.404068185327e-01  
  8.023561151572e-08  ,-8.498844622368e-01  ,5.275796103810e-01  ,8.999589104961e-01  ,9.011835387968e-01  ,4.750166793777e-01  ,1.324901141614e+00  ,1.164973343987e+00  ,6.373937336063e-01  
  8.033561227717e-08  ,-8.662911267341e-01  ,5.335955191598e-01  ,8.999588692391e-01  ,9.012079192718e-01  ,4.668133058720e-01  ,1.333104432606e+00  ,1.168005678852e+00  ,6.344101596919e-01  
  8.043561303862e-08  ,-8.825605651833e-01  ,5.395512336566e-01  ,8.999588286626e-01  ,9.012321721507e-01  ,4.586785460710e-01  ,1.341239111254e+00  ,1.171007788979e+00  ,6.314565553224e-01  
  8.053561380007e-08  ,-8.986908723713e-01  ,5.454460469650e-01  ,8.999587887694e-01  ,9.012562951751e-01  ,4.506133525837e-01  ,1.349304224955e+00  ,1.173979318658e+00  ,6.285332716925e-01  
  8.063561456152e-08  ,-9.146784517169e-01  ,5.512786227794e-01  ,8.999587495624e-01  ,9.012802840351e-01  ,4.426195237040e-01  ,1.357297975421e+00  ,1.176919595425e+00  ,6.256409726454e-01  
  8.073561532297e-08  ,-9.305216157258e-01  ,5.570483337148e-01  ,8.999587110422e-01  ,9.013041365578e-01  ,4.346979031793e-01  ,1.365219518905e+00  ,1.179828303415e+00  ,6.227799697004e-01  
  8.083561608442e-08  ,-9.462174265142e-01  ,5.627540859290e-01  ,8.999586732092e-01  ,9.013278485838e-01  ,4.268499599521e-01  ,1.373067386466e+00  ,1.182704891548e+00  ,6.199508056193e-01  
  8.093561684587e-08  ,-9.617630079838e-01  ,5.683947959579e-01  ,8.999586360626e-01  ,9.013514148021e-01  ,4.190771320707e-01  ,1.380840140055e+00  ,1.185548812781e+00  ,6.171540168232e-01  
  8.103561760732e-08  ,-9.771567337825e-01  ,5.739698489546e-01  ,8.999585996018e-01  ,9.013748315949e-01  ,4.113802327105e-01  ,1.388536966493e+00  ,1.188359756072e+00  ,6.143899071176e-01  
  8.113561836877e-08  ,-9.923957662731e-01  ,5.794781733011e-01  ,8.999585638257e-01  ,9.013980920467e-01  ,4.037606806892e-01  ,1.396156446962e+00  ,1.191137178697e+00  ,6.116590053961e-01  
  8.123561913022e-08  ,-1.007477318134e+00  ,5.849187084655e-01  ,8.999585287325e-01  ,9.014211878189e-01  ,3.962198696653e-01  ,1.403697187800e+00  ,1.193880542052e+00  ,6.089618335862e-01  
  8.133561989167e-08  ,-1.022399812860e+00  ,5.902908530090e-01  ,8.999584943204e-01  ,9.014441136566e-01  ,3.887585878903e-01  ,1.411158400750e+00  ,1.196589540161e+00  ,6.062986871521e-01  
  8.143562065312e-08  ,-1.037160500336e+00  ,5.955935591251e-01  ,8.999584605875e-01  ,9.014668600504e-01  ,3.813782104193e-01  ,1.418538710756e+00  ,1.199263639613e+00  ,6.036700804879e-01  
  8.153562141456e-08  ,-1.051756681118e+00  ,6.008257910156e-01  ,8.999584275312e-01  ,9.014894170176e-01  ,3.740800869724e-01  ,1.425836768090e+00  ,1.201902312525e+00  ,6.010765215098e-01  
  8.163562217601e-08  ,-1.066186829587e+00  ,6.059869617662e-01  ,8.999583951497e-01  ,9.015117788110e-01  ,3.668649803562e-01  ,1.433051809943e+00  ,1.204505259694e+00  ,5.985182979279e-01  
  8.173562293746e-08  ,-1.080448285727e+00  ,6.110760493648e-01  ,8.999583634409e-01  ,9.015339352791e-01  ,3.597342205774e-01  ,1.440182506304e+00  ,1.207071959962e+00  ,5.959959105967e-01  
  8.183562369891e-08  ,-1.094538798428e+00  ,6.160921875334e-01  ,8.999583324042e-01  ,9.015558774451e-01  ,3.526889331902e-01  ,1.447227731618e+00  ,1.209601971212e+00  ,5.935097836783e-01  
  8.193562446036e-08  ,-1.108455797958e+00  ,6.210343763955e-01  ,8.999583020363e-01  ,9.015775943108e-01  ,3.457304030571e-01  ,1.454186201016e+00  ,1.212094782509e+00  ,5.910604061131e-01  
  8.203562522181e-08  ,-1.122197831763e+00  ,6.259020499576e-01  ,8.999582723370e-01  ,9.015990792609e-01  ,3.388593564555e-01  ,1.461057188219e+00  ,1.214550104240e+00  ,5.886480542821e-01  
  8.213562598326e-08  ,-1.135762368072e+00  ,6.306942231847e-01  ,8.999582433061e-01  ,9.016203202656e-01  ,3.320770592700e-01  ,1.467839427342e+00  ,1.216967431858e+00  ,5.862732086732e-01  
  8.223562674471e-08  ,-1.149146927601e+00  ,6.354099248431e-01  ,8.999582149421e-01  ,9.016413040883e-01  ,3.253847511417e-01  ,1.474531678742e+00  ,1.219346266510e+00  ,5.839363416667e-01  
  8.233562750616e-08  ,-1.162349663192e+00  ,6.400484237626e-01  ,8.999581872442e-01  ,9.016620200200e-01  ,3.187833556480e-01  ,1.481133018840e+00  ,1.221686231901e+00  ,5.816378081387e-01  
  8.243562826761e-08  ,-1.175368593340e+00  ,6.446089347115e-01  ,8.999581602131e-01  ,9.016824562441e-01  ,3.122738635429e-01  ,1.487642456883e+00  ,1.223986923600e+00  ,5.793779888883e-01  
  8.253562902906e-08  ,-1.188202195869e+00  ,6.490908585279e-01  ,8.999581338498e-01  ,9.017026035938e-01  ,3.058570359153e-01  ,1.494059231784e+00  ,1.226248032858e+00  ,5.771571743298e-01  
  8.263562979051e-08  ,-1.200847932830e+00  ,6.534931987573e-01  ,8.999581081562e-01  ,9.017224466814e-01  ,2.995341417414e-01  ,1.500382074571e+00  ,1.228469046060e+00  ,5.749758473027e-01  
  8.273563055196e-08  ,-1.213303480649e+00  ,6.578150355804e-01  ,8.999580831339e-01  ,9.017419710649e-01  ,2.933063428096e-01  ,1.506609823458e+00  ,1.230649488855e+00  ,5.728344532747e-01  
  8.283563131341e-08  ,-1.225567118455e+00  ,6.620556778829e-01  ,8.999580587845e-01  ,9.017611659080e-01  ,2.871744995572e-01  ,1.512741618012e+00  ,1.232789004849e+00  ,5.707333269665e-01  
  8.293563207486e-08  ,-1.237637452938e+00  ,6.662145686171e-01  ,8.999580351105e-01  ,9.017800225206e-01  ,2.811393086414e-01  ,1.518776761580e+00  ,1.234887306829e+00  ,5.686727382121e-01  
  8.303563283631e-08  ,-1.249512140438e+00  ,6.702907723248e-01  ,8.999580121168e-01  ,9.017985263397e-01  ,2.752019418978e-01  ,1.524714082336e+00  ,1.236943912502e+00  ,5.666531401773e-01  
  8.313563359775e-08  ,-1.261189302282e+00  ,6.742835370727e-01  ,8.999579898071e-01  ,9.018166655504e-01  ,2.693633386663e-01  ,1.530552640948e+00  ,1.238958434087e+00  ,5.646748970140e-01  
  8.323563435920e-08  ,-1.272666810513e+00  ,6.781919990356e-01  ,8.999579681855e-01  ,9.018344260724e-01  ,2.636245629290e-01  ,1.536291373442e+00  ,1.240930425590e+00  ,5.627384265547e-01  
  8.333563512065e-08  ,-1.283943086204e+00  ,6.820155104530e-01  ,8.999579472567e-01  ,9.018517970911e-01  ,2.579864041545e-01  ,1.541929490359e+00  ,1.242859552318e+00  ,5.608440418646e-01  
  8.343563588210e-08  ,-1.295016440901e+00  ,6.857533776241e-01  ,8.999579270256e-01  ,9.018687670440e-01  ,2.524497065750e-01  ,1.547466147476e+00  ,1.244745455856e+00  ,5.589920782320e-01  
  8.353563664355e-08  ,-1.305885166322e+00  ,6.894048983496e-01  ,8.999579074978e-01  ,9.018853242894e-01  ,2.470153243369e-01  ,1.552900490659e+00  ,1.246587773464e+00  ,5.571828751147e-01  
  8.363563740500e-08  ,-1.316547978048e+00  ,6.929695477735e-01  ,8.999578886780e-01  ,9.019014601876e-01  ,2.416838996540e-01  ,1.558231877702e+00  ,1.248386234074e+00  ,5.554166863008e-01  
  8.373563816645e-08  ,-1.327002749855e+00  ,6.964464583479e-01  ,8.999578705746e-01  ,9.019171606414e-01  ,2.364564956469e-01  ,1.563459245502e+00  ,1.250140389815e+00  ,5.536939314675e-01  
  8.383563892790e-08  ,-1.337247822853e+00  ,6.998349501095e-01  ,8.999578531942e-01  ,9.019324151811e-01  ,2.313339417679e-01  ,1.568581764621e+00  ,1.251849890236e+00  ,5.520149401264e-01  
  8.393563968935e-08  ,-1.347281329823e+00  ,7.031342446338e-01  ,8.999578365437e-01  ,9.019472129647e-01  ,2.263171716322e-01  ,1.573598501455e+00  ,1.253514335282e+00  ,5.503800906478e-01  
  8.403564045080e-08  ,-1.357102226499e+00  ,7.063439044711e-01  ,8.999578206281e-01  ,9.019615484290e-01  ,2.214067073784e-01  ,1.578508933878e+00  ,1.255133500665e+00  ,5.487895961934e-01  
  8.413564121225e-08  ,-1.366708703059e+00  ,7.094631715436e-01  ,8.999578054558e-01  ,9.019754122329e-01  ,2.166034539263e-01  ,1.583312156985e+00  ,1.256706998005e+00  ,5.472438264611e-01  
  8.423564197370e-08  ,-1.376099248050e+00  ,7.124914102864e-01  ,8.999577910340e-01  ,9.019887969886e-01  ,2.119081670091e-01  ,1.588007415059e+00  ,1.258234502132e+00  ,5.457430918454e-01  
  8.433564273515e-08  ,-1.385272156443e+00  ,7.154278947971e-01  ,8.999577773705e-01  ,9.020016948206e-01  ,2.073216991488e-01  ,1.592593855592e+00  ,1.259715642219e+00  ,5.442877474221e-01  
  8.443564349660e-08  ,-1.394226475169e+00  ,7.182722179718e-01  ,8.999577644699e-01  ,9.020141017597e-01  ,2.028445268852e-01  ,1.597071002055e+00  ,1.261150210746e+00  ,5.428779927738e-01  
  8.453564425805e-08  ,-1.402960554159e+00  ,7.210236751441e-01  ,8.999577523403e-01  ,9.020260113575e-01  ,1.984774752609e-01  ,1.601438029420e+00  ,1.262537848930e+00  ,5.415141737855e-01  
  8.463564501949e-08  ,-1.411473019079e+00  ,7.236816771152e-01  ,8.999577409877e-01  ,9.020374188431e-01  ,1.942212314483e-01  ,1.605694250527e+00  ,1.263878257401e+00  ,5.401965802855e-01  
  8.473564578094e-08  ,-1.419762324471e+00  ,7.262455527914e-01  ,8.999577304189e-01  ,9.020483193719e-01  ,1.900765681835e-01  ,1.609838892654e+00  ,1.265171095768e+00  ,5.389255429762e-01  
  8.483564654239e-08  ,-1.427827334318e+00  ,7.287148034703e-01  ,8.999577206393e-01  ,9.020587103503e-01  ,1.860440534804e-01  ,1.613871387798e+00  ,1.266416112085e+00  ,5.377013086152e-01  
  8.493564730384e-08  ,-1.435667135233e+00  ,7.310890297471e-01  ,8.999577116533e-01  ,9.020685903569e-01  ,1.821241440368e-01  ,1.617791279270e+00  ,1.267613105230e+00  ,5.365240754833e-01  
  8.503564806529e-08  ,-1.443280007951e+00  ,7.333674773614e-01  ,8.999577034685e-01  ,9.020779580664e-01  ,1.783176994928e-01  ,1.621597707444e+00  ,1.268761696747e+00  ,5.353942193857e-01  
  8.513564882674e-08  ,-1.450665156434e+00  ,7.355497956401e-01  ,8.999576960882e-01  ,9.020868138013e-01  ,1.746251178710e-01  ,1.625290274305e+00  ,1.269861711621e+00  ,5.343119159813e-01  
  8.523564958819e-08  ,-1.457821210707e+00  ,7.376353793181e-01  ,8.999576895177e-01  ,9.020951585430e-01  ,1.710470841641e-01  ,1.628868294871e+00  ,1.270912848202e+00  ,5.332774688840e-01  
  8.533565034964e-08  ,-1.464746868431e+00  ,7.396236442955e-01  ,8.999576837616e-01  ,9.021029944776e-01  ,1.675842495463e-01  ,1.632331117977e+00  ,1.271914816625e+00  ,5.322911723299e-01  
  8.543565111109e-08  ,-1.471441181178e+00  ,7.415141588536e-01  ,8.999576788223e-01  ,9.021103241674e-01  ,1.642370882333e-01  ,1.635678269411e+00  ,1.272867403594e+00  ,5.313532447406e-01  
  8.553565187254e-08  ,-1.477903390435e+00  ,7.433065783191e-01  ,8.999576747020e-01  ,9.021171500090e-01  ,1.610059794843e-01  ,1.638909369920e+00  ,1.273770439169e+00  ,5.304638608495e-01  
  8.563565263399e-08  ,-1.484132235391e+00  ,7.450003292190e-01  ,8.999576714041e-01  ,9.021234763775e-01  ,1.578915537089e-01  ,1.642023789099e+00  ,1.274623640987e+00  ,5.296233117680e-01  
  8.573565339544e-08  ,-1.490126732964e+00  ,7.465949605464e-01  ,8.999576689306e-01  ,9.021293073237e-01  ,1.548943024488e-01  ,1.645021035412e+00  ,1.275426787597e+00  ,5.288318270505e-01  
  8.583565415689e-08  ,-1.495885795973e+00  ,7.480899641857e-01  ,8.999576672824e-01  ,9.021346482523e-01  ,1.520147692958e-01  ,1.647900565269e+00  ,1.276179630345e+00  ,5.280896661595e-01  
  8.593565491834e-08  ,-1.501408638391e+00  ,7.494849668936e-01  ,8.999576664600e-01  ,9.021395041547e-01  ,1.492533472646e-01  ,1.650661985655e+00  ,1.276881987602e+00  ,5.273970207080e-01  
  8.603565567979e-08  ,-1.506694436418e+00  ,7.507795750011e-01  ,8.999576664633e-01  ,9.021438809792e-01  ,1.466104482541e-01  ,1.653304884672e+00  ,1.277533668480e+00  ,5.267540934786e-01  
  8.613565644123e-08  ,-1.511742572193e+00  ,7.519734931939e-01  ,8.999576672923e-01  ,9.021477835643e-01  ,1.440863811956e-01  ,1.655828953389e+00  ,1.278134530161e+00  ,5.261610369674e-01  
  8.623565720268e-08  ,-1.516551914281e+00  ,7.530661764953e-01  ,8.999576689463e-01  ,9.021512214677e-01  ,1.416817118055e-01  ,1.658233626087e+00  ,1.278684309715e+00  ,5.256181332200e-01  
  8.633565796413e-08  ,-1.521121803145e+00  ,7.540573002441e-01  ,8.999576714237e-01  ,9.021542011281e-01  ,1.393967698514e-01  ,1.660518572996e+00  ,1.279182851250e+00  ,5.251255510061e-01  
  8.643565872558e-08  ,-1.525451719004e+00  ,7.549466072215e-01  ,8.999576747235e-01  ,9.021567278890e-01  ,1.372318152214e-01  ,1.662683534226e+00  ,1.279630031500e+00  ,5.246834242783e-01  
  8.653565948703e-08  ,-1.529540809429e+00  ,7.557336726877e-01  ,8.999576788432e-01  ,9.021588108787e-01  ,1.351872741289e-01  ,1.664728083558e+00  ,1.280025647222e+00  ,5.242919745348e-01  
  8.663566024848e-08  ,-1.533388332708e+00  ,7.564181167223e-01  ,8.999576837794e-01  ,9.021604586352e-01  ,1.332635174255e-01  ,1.666651850133e+00  ,1.280369516996e+00  ,5.239514002740e-01  
  8.673566100993e-08  ,-1.536993766598e+00  ,7.569996645483e-01  ,8.999576895290e-01  ,9.021616772146e-01  ,1.314608062300e-01  ,1.668454572828e+00  ,1.280661509489e+00  ,5.236618449405e-01  
  8.683566177138e-08  ,-1.540356702782e+00  ,7.574780996450e-01  ,8.999576960897e-01  ,9.021624713681e-01  ,1.297793446989e-01  ,1.670136047480e+00  ,1.280901521191e+00  ,5.234234215456e-01  
  8.693566253283e-08  ,-1.543476477322e+00  ,7.578530664249e-01  ,8.999577034570e-01  ,9.021628489549e-01  ,1.282194647959e-01  ,1.671695942118e+00  ,1.281089382167e+00  ,5.232363157425e-01  
  8.703566329428e-08  ,-1.546352526567e+00  ,7.581242516530e-01  ,8.999577116258e-01  ,9.021628170900e-01  ,1.267814483424e-01  ,1.673133974909e+00  ,1.281224942917e+00  ,5.231006912635e-01  
  8.713566405573e-08  ,-1.548984554563e+00  ,7.582914860156e-01  ,8.999577205928e-01  ,9.021623796405e-01  ,1.254654433115e-01  ,1.674449997874e+00  ,1.281308122648e+00  ,5.230166366327e-01  
  8.723566481718e-08  ,-1.551372068444e+00  ,7.583544829551e-01  ,8.999577303525e-01  ,9.021615430481e-01  ,1.242716961304e-01  ,1.675643764575e+00  ,1.281338784526e+00  ,5.229843015705e-01  
  8.733566557863e-08  ,-1.553514639777e+00  ,7.583129803728e-01  ,8.999577408989e-01  ,9.021603129354e-01  ,1.232004210105e-01  ,1.676715060787e+00  ,1.281316803122e+00  ,5.230038227490e-01  
  8.743566634008e-08  ,-1.555412049464e+00  ,7.581668383523e-01  ,8.999577522283e-01  ,9.021586922057e-01  ,1.222517274963e-01  ,1.677663776960e+00  ,1.281242111382e+00  ,5.230752730295e-01  
  8.753566710153e-08  ,-1.557063939421e+00  ,7.579158219381e-01  ,8.999577643345e-01  ,9.021566855788e-01  ,1.214257946239e-01  ,1.678489734045e+00  ,1.281114596548e+00  ,5.231987746097e-01  
  8.763566786297e-08  ,-1.558470051168e+00  ,7.575597485152e-01  ,8.999577772117e-01  ,9.021542962520e-01  ,1.207227516277e-01  ,1.679192802796e+00  ,1.280934170510e+00  ,5.233744219943e-01  
  8.773566862442e-08  ,-1.559630135500e+00  ,7.570984254139e-01  ,8.999577908529e-01  ,9.021515266932e-01  ,1.201427231029e-01  ,1.679772858603e+00  ,1.280700739400e+00  ,5.236023139863e-01  
  8.783566938587e-08  ,-1.560544041825e+00  ,7.565317214499e-01  ,8.999578052530e-01  ,9.021483778755e-01  ,1.196857843406e-01  ,1.680229826165e+00  ,1.280414238600e+00  ,5.238825171506e-01  
  8.793567014732e-08  ,-1.561211666422e+00  ,7.558595371779e-01  ,8.999578204073e-01  ,9.021448502359e-01  ,1.193519871963e-01  ,1.680563653618e+00  ,1.280074618825e+00  ,5.242150816469e-01  
  8.803567090877e-08  ,-1.561632852609e+00  ,7.550816983495e-01  ,8.999578363071e-01  ,9.021409438284e-01  ,1.191414100025e-01  ,1.680774262612e+00  ,1.279681793003e+00  ,5.246000946536e-01  
  8.813567167022e-08  ,-1.561807551958e+00  ,7.541981142873e-01  ,8.999578529469e-01  ,9.021366577460e-01  ,1.190540769680e-01  ,1.680861628926e+00  ,1.279235714890e+00  ,5.250376006023e-01  
  8.823567243167e-08  ,-1.561735742191e+00  ,7.532086988714e-01  ,8.999578703204e-01  ,9.021319904927e-01  ,1.190899992251e-01  ,1.680825741416e+00  ,1.278736339928e+00  ,5.255276410569e-01  
  8.833567319312e-08  ,-1.561417429092e+00  ,7.521133943504e-01  ,8.999578884229e-01  ,9.021269405786e-01  ,1.192491738770e-01  ,1.680666602969e+00  ,1.278183637754e+00  ,5.260702434034e-01  
  8.843567395457e-08  ,-1.560852669052e+00  ,7.509121091588e-01  ,8.999579072451e-01  ,9.021215045101e-01  ,1.195315727191e-01  ,1.680384241771e+00  ,1.277577559090e+00  ,5.266654499308e-01  
  8.853567471602e-08  ,-1.560041526481e+00  ,7.496048146520e-01  ,8.999579267827e-01  ,9.021156801101e-01  ,1.199371635420e-01  ,1.679978690023e+00  ,1.276918087436e+00  ,5.273132727841e-01  
  8.863567547747e-08  ,-1.558984167033e+00  ,7.481914690769e-01  ,8.999579470271e-01  ,9.021094624697e-01  ,1.204658635105e-01  ,1.679450030544e+00  ,1.276205197008e+00  ,5.280137279313e-01  
  8.873567623892e-08  ,-1.557680706156e+00  ,7.466720645211e-01  ,8.999579679739e-01  ,9.021028486630e-01  ,1.211176148961e-01  ,1.678798321052e+00  ,1.275438880924e+00  ,5.287668164024e-01  
  8.883567700037e-08  ,-1.556131411645e+00  ,7.450466007752e-01  ,8.999579896146e-01  ,9.020958323112e-01  ,1.218922837922e-01  ,1.678023695437e+00  ,1.274619132699e+00  ,5.295725319236e-01  
  8.893567776182e-08  ,-1.554336507864e+00  ,7.433150973982e-01  ,8.999580119434e-01  ,9.020884085937e-01  ,1.227897580115e-01  ,1.677126265875e+00  ,1.273745957293e+00  ,5.304308598946e-01  
  8.903567852327e-08  ,-1.552296198070e+00  ,7.414775776926e-01  ,8.999580349558e-01  ,9.020805734485e-01  ,1.238099359210e-01  ,1.676106133991e+00  ,1.272819362295e+00  ,5.313417846022e-01  
  8.913567928471e-08  ,-1.550010915931e+00  ,7.395341040788e-01  ,8.999580586429e-01  ,9.020723188203e-01  ,1.249526006772e-01  ,1.674963516609e+00  ,1.271839370860e+00  ,5.323052667809e-01  
  8.923568004616e-08  ,-1.547480988888e+00  ,7.374847380710e-01  ,8.999580829993e-01  ,9.020636393691e-01  ,1.262175885551e-01  ,1.673698577443e+00  ,1.270806008405e+00  ,5.333212703336e-01  
  8.933568080761e-08  ,-1.544706704139e+00  ,7.353295371150e-01  ,8.999581080205e-01  ,9.020545307711e-01  ,1.276047559509e-01  ,1.672311460090e+00  ,1.269719299329e+00  ,5.343897622136e-01  
  8.943568156906e-08  ,-1.541688579705e+00  ,7.330686104002e-01  ,8.999581336988e-01  ,9.020449857856e-01  ,1.291138438463e-01  ,1.670802423551e+00  ,1.268579290986e+00  ,5.355106805855e-01  
  8.953568233051e-08  ,-1.538427094176e+00  ,7.307020693510e-01  ,8.999581600284e-01  ,9.020349987019e-01  ,1.307446129405e-01  ,1.669171707116e+00  ,1.267386033377e+00  ,5.366839640264e-01  
  8.963568309196e-08  ,-1.534922761100e+00  ,7.282300412780e-01  ,8.999581870037e-01  ,9.020245640687e-01  ,1.324968064536e-01  ,1.667419567554e+00  ,1.266139584708e+00  ,5.379095434297e-01  
  8.973568385341e-08  ,-1.531176130587e+00  ,7.256526693995e-01  ,8.999582146189e-01  ,9.020136767016e-01  ,1.343701493254e-01  ,1.665546279913e+00  ,1.264840011401e+00  ,5.391873420018e-01  
  8.983568461486e-08  ,-1.527187790059e+00  ,7.229701128605e-01  ,8.999582428686e-01  ,9.020023316985e-01  ,1.363643478390e-01  ,1.663552137898e+00  ,1.263487388129e+00  ,5.405172752682e-01  
  8.993568537631e-08  ,-1.522958364566e+00  ,7.201825467465e-01  ,8.999582717476e-01  ,9.019905245219e-01  ,1.384790894648e-01  ,1.661437454030e+00  ,1.262081797895e+00  ,5.418992511486e-01  
  9.003568613776e-08  ,-1.518488516885e+00  ,7.172901620919e-01  ,8.999583012505e-01  ,9.019782511162e-01  ,1.407140428079e-01  ,1.659202559693e+00  ,1.260623332162e+00  ,5.433331700702e-01  
  9.013568689921e-08  ,-1.513779065674e+00  ,7.142932034968e-01  ,8.999583313719e-01  ,9.019655075145e-01  ,1.430687985347e-01  ,1.656847864209e+00  ,1.259112109263e+00  ,5.448189057661e-01  
  9.023568766066e-08  ,-1.508830505659e+00  ,7.111918213850e-01  ,8.999583621087e-01  ,9.019522918584e-01  ,1.455431092791e-01  ,1.654373614938e+00  ,1.257548202551e+00  ,5.463563811659e-01  
  9.033568842211e-08  ,-1.503643731947e+00  ,7.079862896602e-01  ,8.999583934551e-01  ,9.019386013695e-01  ,1.481365274817e-01  ,1.651780259428e+00  ,1.255931746200e+00  ,5.479454565394e-01  
  9.043568918356e-08  ,-1.498219562265e+00  ,7.046768632804e-01  ,8.999584254066e-01  ,9.019244346522e-01  ,1.508486442744e-01  ,1.649068206539e+00  ,1.254262866292e+00  ,5.495860030120e-01  
  9.053568994501e-08  ,-1.492558849067e+00  ,7.012638131975e-01  ,8.999584579595e-01  ,9.019097912130e-01  ,1.536790334261e-01  ,1.646237882493e+00  ,1.252541697812e+00  ,5.512778846142e-01  
  9.063569070646e-08  ,-1.486662480731e+00  ,6.977474263586e-01  ,8.999584911093e-01  ,9.018946714069e-01  ,1.566272507440e-01  ,1.643289731475e+00  ,1.250768384586e+00  ,5.530209582276e-01  
  9.073569146790e-08  ,-1.480531382083e+00  ,6.941280057131e-01  ,8.999585248522e-01  ,9.018790763429e-01  ,1.596928338105e-01  ,1.640224215894e+00  ,1.248943079199e+00  ,5.548150734863e-01  
  9.083569222935e-08  ,-1.474166514579e+00  ,6.904058702119e-01  ,8.999585591848e-01  ,9.018630079130e-01  ,1.628753018952e-01  ,1.637041816474e+00  ,1.247065943019e+00  ,5.566600728070e-01  
  9.093569299080e-08  ,-1.467568876311e+00  ,6.865813547891e-01  ,8.999585941034e-01  ,9.018464689005e-01  ,1.661741559476e-01  ,1.633743032259e+00  ,1.245137146295e+00  ,5.585557915060e-01  
  9.103569375225e-08  ,-1.460739501931e+00  ,6.826548103407e-01  ,8.999586296046e-01  ,9.018294629640e-01  ,1.695888786393e-01  ,1.630328380570e+00  ,1.243156868134e+00  ,5.605020577937e-01  
  9.113569451370e-08  ,-1.453679640027e+00  ,6.786266679621e-01  ,8.999586656854e-01  ,9.018119953542e-01  ,1.731188456722e-01  ,1.626798485699e+00  ,1.241125329335e+00  ,5.624986613732e-01  
  9.123569527515e-08  ,-1.446390030803e+00  ,6.744971846288e-01  ,8.999587023436e-01  ,9.017940695519e-01  ,1.767636869421e-01  ,1.623153717745e+00  ,1.239042661866e+00  ,5.645454772375e-01  
  9.133569603660e-08  ,-1.438871999587e+00  ,6.702668206702e-01  ,8.999587395754e-01  ,9.017756922368e-01  ,1.805227397820e-01  ,1.619394739369e+00  ,1.236909102572e+00  ,5.666422819017e-01  
  9.143569679805e-08  ,-1.431126732142e+00  ,6.659359907396e-01  ,8.999587773781e-01  ,9.017568702967e-01  ,1.843954113073e-01  ,1.615522143449e+00  ,1.234724865667e+00  ,5.687888749269e-01  
  9.153569755950e-08  ,-1.423155446385e+00  ,6.615051253675e-01  ,8.999588157491e-01  ,9.017376114578e-01  ,1.883810925564e-01  ,1.611536538942e+00  ,1.232490174142e+00  ,5.709850487740e-01  
  9.163569832095e-08  ,-1.414959394062e+00  ,6.569746709468e-01  ,8.999588546856e-01  ,9.017179240349e-01  ,1.924791576545e-01  ,1.607438551717e+00  ,1.230205259508e+00  ,5.732305885615e-01  
  9.173569908240e-08  ,-1.406539861479e+00  ,6.523450897214e-01  ,8.999588941849e-01  ,9.016978168515e-01  ,1.966889634454e-01  ,1.603228824924e+00  ,1.227870361712e+00  ,5.755252719908e-01  
  9.183569984385e-08  ,-1.397898169758e+00  ,6.476168597542e-01  ,8.999589342446e-01  ,9.016772993713e-01  ,2.010098493656e-01  ,1.598908019124e+00  ,1.225485729248e+00  ,5.778688694942e-01  
  9.193570060530e-08  ,-1.389035897917e+00  ,6.427905602317e-01  ,8.999589748616e-01  ,9.016563835106e-01  ,2.054410259032e-01  ,1.594476923820e+00  ,1.223051663626e+00  ,5.802611033948e-01  
  9.203570136675e-08  ,-1.379953974489e+00  ,6.378665325932e-01  ,8.999590160338e-01  ,9.016350763404e-01  ,2.099820287895e-01  ,1.589936003278e+00  ,1.220568342637e+00  ,5.827018100438e-01  
  9.213570212820e-08  ,-1.370654054550e+00  ,6.328453848180e-01  ,8.999590577577e-01  ,9.016133903411e-01  ,2.146320304825e-01  ,1.585286085033e+00  ,1.218036082750e+00  ,5.851906979321e-01  
  9.223570288964e-08  ,-1.361137845527e+00  ,6.277277510012e-01  ,8.999591000298e-01  ,9.015913383888e-01  ,2.193901772662e-01  ,1.580528022793e+00  ,1.215455213889e+00  ,5.877274628882e-01  
  9.233570365109e-08  ,-1.351406346449e+00  ,6.225140038913e-01  ,8.999591428482e-01  ,9.015689281168e-01  ,2.242559696239e-01  ,1.575662316073e+00  ,1.212825930062e+00  ,5.903119261712e-01  
  9.243570441254e-08  ,-1.341461334471e+00  ,6.172048061640e-01  ,8.999591862085e-01  ,9.015461731302e-01  ,2.292285189728e-01  ,1.570689853444e+00  ,1.210148576212e+00  ,5.929437700482e-01  
  9.253570517399e-08  ,-1.331304379240e+00  ,6.118007454140e-01  ,8.999592301063e-01  ,9.015230853504e-01  ,2.343070404861e-01  ,1.565611419726e+00  ,1.207423458057e+00  ,5.956227126434e-01  
